"RTD End Time Stamp","Zone Name","Zone PTID","RTD Zonal LBMP","RTD Zonal Losses","RTD Zonal Congestion","RTD Zonal Price Version"
"2025/04/01 23:00:00","LONGIL","61762","56.13","1.63","-0.01","1"
"2025/04/01 23:00:00","MHK VL","61756","56.07","1.58","0","1"
"2025/04/01 23:00:00","MILLWD","61759","56.18","1.69","0","1"
"2025/04/01 23:00:00","N.Y.C.","61761","58.39","2.23","-1.67","1"
"2025/04/01 23:00:00","NORTH","61755","56.01","1.52","0","1"
"2025/04/01 23:00:00","NPX","61845","55.03","0.54","0","1"
"2025/04/01 23:00:00","O H","61846","53.4","-1.09","0","1"
"2025/04/01 23:00:00","PJM","61847","54.6","0.11","0","1"
"2025/04/01 23:00:00","WEST","61752","54.49","0","0","1"
"2025/04/01 23:05:00","CAPITL","61757","45.45","1.06","0","1"
"2025/04/01 23:05:00","CENTRL","61754","44.43","0.04","0","1"
"2025/04/01 23:05:00","DUNWOD","61760","45.94","1.55","0","1"
"2025/04/01 23:05:00","GENESE","61753","44.16","-0.22","0","1"
"2025/04/01 23:05:00","H Q","61844","45.05","0.67","0","1"
"2025/04/01 23:05:00","HUD VL","61758","45.67","1.29","0","1"
"2025/04/01 23:05:00","LONGIL","61762","45.72","1.33","-0.01","1"
"2025/04/01 23:05:00","MHK VL","61756","45.67","1.29","0","1"
"2025/04/01 23:05:00","MILLWD","61759","45.72","1.33","0","1"
"2025/04/01 23:05:00","N.Y.C.","61761","48.31","1.78","-2.15","1"
"2025/04/01 23:05:00","NORTH","61755","45.67","1.29","0","1"
"2025/04/01 23:05:00","NPX","61845","44.83","0.44","0","1"
"2025/04/01 23:05:00","O H","61846","43.19","-1.2","0","1"
"2025/04/01 23:05:00","PJM","61847","44.43","0.04","0","1"
"2025/04/01 23:05:00","WEST","61752","44.21","-0.18","0","1"
"2025/04/01 23:10:00","CAPITL","61757","45.36","1.11","0","1"
"2025/04/01 23:10:00","CENTRL","61754","44.34","0.09","0","1"
"2025/04/01 23:10:00","DUNWOD","61760","45.8","1.55","0","1"
"2025/04/01 23:10:00","GENESE","61753","43.94","-0.31","0","1"
"2025/04/01 23:10:00","H Q","61844","44.87","0.62","0","1"
"2025/04/01 23:10:00","HUD VL","61758","45.54","1.28","0","1"
"2025/04/01 23:10:00","LONGIL","61762","45.59","1.33","-0.01","1"
"2025/04/01 23:10:00","MHK VL","61756","45.49","1.24","0","1"
"2025/04/01 23:10:00","MILLWD","61759","45.58","1.33","0","1"
"2025/04/01 23:10:00","N.Y.C.","61761","47.98","1.77","-1.96","1"
"2025/04/01 23:10:00","NORTH","61755","45.54","1.28","0","1"
"2025/04/01 23:10:00","NPX","61845","44.74","0.49","0","1"
"2025/04/01 23:10:00","O H","61846","42.93","-1.33","0","1"
"2025/04/01 23:10:00","PJM","61847","44.34","0.09","0","1"
"2025/04/01 23:10:00","WEST","61752","43.9","-0.36","0","1"
"2025/04/01 23:15:00","CAPITL","61757","45.45","1.11","0","1"
"2025/04/01 23:15:00","CENTRL","61754","44.3","-0.04","0","1"
"2025/04/01 23:15:00","DUNWOD","61760","45.93","1.59","0","1"
"2025/04/01 23:15:00","GENESE","61753","43.94","-0.4","0","1"
"2025/04/01 23:15:00","H Q","61844","45.01","0.67","0","1"
"2025/04/01 23:15:00","HUD VL","61758","45.67","1.33","0","1"
"2025/04/01 23:15:00","LONGIL","61762","45.72","1.38","-0.01","1"
"2025/04/01 23:15:00","MHK VL","61756","45.58","1.24","0","1"
"2025/04/01 23:15:00","MILLWD","61759","45.76","1.42","0","1"
"2025/04/01 23:15:00","N.Y.C.","61761","48.1","1.82","-1.94","1"
"2025/04/01 23:15:00","NORTH","61755","45.72","1.38","0","1"
"2025/04/01 23:15:00","NPX","61845","44.83","0.49","0","1"
"2025/04/01 23:15:00","O H","61846","42.92","-1.42","0","1"
"2025/04/01 23:15:00","PJM","61847","44.34","0","0","1"
"2025/04/01 23:15:00","WEST","61752","43.85","-0.49","0","1"
"2025/04/01 23:20:00","CAPITL","61757","48.04","1.22","0","1"
"2025/04/01 23:20:00","CENTRL","61754","46.77","-0.05","0","1"
"2025/04/01 23:20:00","DUNWOD","61760","48.5","1.68","0","1"
"2025/04/01 23:20:00","GENESE","61753","46.44","-0.38","0","1"
"2025/04/01 23:20:00","H Q","61844","47.52","0.7","0","1"
"2025/04/01 23:20:00","HUD VL","61758","48.22","1.4","0","1"
"2025/04/01 23:20:00","LONGIL","61762","48.37","1.54","-0.01","1"
"2025/04/01 23:20:00","MHK VL","61756","48.13","1.31","0","1"
"2025/04/01 23:20:00","MILLWD","61759","48.27","1.45","0","1"
"2025/04/01 23:20:00","N.Y.C.","61761","50.28","1.92","-1.54","1"
"2025/04/01 23:20:00","NORTH","61755","48.27","1.45","0","1"
"2025/04/01 23:20:00","NPX","61845","47.34","0.52","0","1"
"2025/04/01 23:20:00","O H","61846","45.37","-1.45","0","1"
"2025/04/01 23:20:00","PJM","61847","46.82","0","0","1"
"2025/04/01 23:20:00","WEST","61752","46.35","-0.47","0","1"
"2025/04/01 23:25:00","CAPITL","61757","45.94","1.16","0","1"
"2025/04/01 23:25:00","CENTRL","61754","44.73","-0.04","0","1"
"2025/04/01 23:25:00","DUNWOD","61760","46.48","1.7","0","1"
"2025/04/01 23:25:00","GENESE","61753","44.33","-0.45","0","1"
"2025/04/01 23:25:00","H Q","61844","45.45","0.67","0","1"
"2025/04/01 23:25:00","HUD VL","61758","46.17","1.39","0","1"
"2025/04/01 23:25:00","LONGIL","61762","46.31","1.52","-0.01","1"
"2025/04/01 23:25:00","MHK VL","61756","46.03","1.25","0","1"
"2025/04/01 23:25:00","MILLWD","61759","46.25","1.48","0","1"
"2025/04/01 23:25:00","N.Y.C.","61761","48.56","1.92","-1.85","1"
"2025/04/01 23:25:00","NORTH","61755","46.17","1.39","0","1"
"2025/04/01 23:25:00","NPX","61845","45.27","0.49","0","1"
"2025/04/01 23:25:00","O H","61846","43.3","-1.48","0","1"
"2025/04/01 23:25:00","PJM","61847","44.82","0.04","0","1"
"2025/04/01 23:25:00","WEST","61752","44.24","-0.54","0","1"
"2025/04/01 23:30:00","CAPITL","61757","45.49","1.11","0","1"
"2025/04/01 23:30:00","CENTRL","61754","44.38","0","0","1"
"2025/04/01 23:30:00","DUNWOD","61760","45.94","1.55","0","1"
"2025/04/01 23:30:00","GENESE","61753","44.12","-0.26","0","1"
"2025/04/01 23:30:00","H Q","61844","45.09","0.71","0","1"
"2025/04/01 23:30:00","HUD VL","61758","45.67","1.29","0","1"
"2025/04/01 23:30:00","LONGIL","61762","45.77","1.38","-0.01","1"
"2025/04/01 23:30:00","MHK VL","61756","45.63","1.24","0","1"
"2025/04/01 23:30:00","MILLWD","61759","45.72","1.33","0","1"
"2025/04/01 23:30:00","N.Y.C.","61761","48.1","1.78","-1.94","1"
"2025/04/01 23:30:00","NORTH","61755","45.8","1.42","0","1"
"2025/04/01 23:30:00","NPX","61845","44.83","0.44","0","1"
"2025/04/01 23:30:00","O H","61846","43.14","-1.24","0","1"
"2025/04/01 23:30:00","PJM","61847","44.43","0.04","0","1"
"2025/04/01 23:30:00","WEST","61752","44.08","-0.31","0","1"
"2025/04/01 23:35:00","CAPITL","61757","45.52","1.07","0","1"
"2025/04/01 23:35:00","CENTRL","61754","44.41","-0.04","0","1"
"2025/04/01 23:35:00","DUNWOD","61760","45.96","1.51","0","1"
"2025/04/01 23:35:00","GENESE","61753","44.14","-0.31","0","1"
"2025/04/01 23:35:00","H Q","61844","45.16","0.71","0","1"
"2025/04/01 23:35:00","HUD VL","61758","45.65","1.2","0","1"
"2025/04/01 23:35:00","LONGIL","61762","45.7","1.24","-0.01","1"
"2025/04/01 23:35:00","MHK VL","61756","45.65","1.2","0","1"
"2025/04/01 23:35:00","MILLWD","61759","45.74","1.29","0","1"
"2025/04/01 23:35:00","N.Y.C.","61761","48.07","1.69","-1.93","1"
"2025/04/01 23:35:00","NORTH","61755","45.92","1.46","0","1"
"2025/04/01 23:35:00","NPX","61845","44.85","0.4","0","1"
"2025/04/01 23:35:00","O H","61846","43.16","-1.29","0","1"
"2025/04/01 23:35:00","PJM","61847","44.41","-0.04","0","1"
"2025/04/01 23:35:00","WEST","61752","44.05","-0.4","0","1"
"2025/04/01 23:40:00","CAPITL","61757","45.45","1.02","0","1"
"2025/04/01 23:40:00","CENTRL","61754","44.47","0.04","0","1"
"2025/04/01 23:40:00","DUNWOD","61760","45.81","1.38","0","1"
"2025/04/01 23:40:00","GENESE","61753","44.21","-0.22","0","1"
"2025/04/01 23:40:00","H Q","61844","45.14","0.71","0","1"
"2025/04/01 23:40:00","HUD VL","61758","45.54","1.11","0","1"
"2025/04/01 23:40:00","LONGIL","61762","45.54","1.11","0","1"
"2025/04/01 23:40:00","MHK VL","61756","45.58","1.15","0","1"
"2025/04/01 23:40:00","MILLWD","61759","45.58","1.15","0","1"
"2025/04/01 23:40:00","N.Y.C.","61761","47.98","1.6","-1.96","1"
"2025/04/01 23:40:00","NORTH","61755","45.85","1.42","0","1"
"2025/04/01 23:40:00","NPX","61845","44.74","0.31","0","1"
"2025/04/01 23:40:00","O H","61846","43.32","-1.11","0","1"
"2025/04/01 23:40:00","PJM","61847","44.38","-0.04","0","1"
"2025/04/01 23:40:00","WEST","61752","44.21","-0.22","0","1"
"2025/04/01 23:45:00","CAPITL","61757","62.9","1.35","0","1"
"2025/04/01 23:45:00","CENTRL","61754","61.61","0.06","0","1"
"2025/04/01 23:45:00","DUNWOD","61760","63.33","1.79","0","1"
"2025/04/01 23:45:00","GENESE","61753","61.24","-0.31","0","1"
"2025/04/01 23:45:00","H Q","61844","62.53","0.98","0","1"
"2025/04/01 23:45:00","HUD VL","61758","62.96","1.42","0","1"
"2025/04/01 23:45:00","LONGIL","61762","62.9","1.35","0","1"
"2025/04/01 23:45:00","MHK VL","61756","63.14","1.6","0","1"
"2025/04/01 23:45:00","MILLWD","61759","63.02","1.47","0","1"
"2025/04/01 23:45:00","N.Y.C.","61761","65.5","2.09","-1.86","1"
"2025/04/01 23:45:00","NORTH","61755","63.57","2.03","0","1"
"2025/04/01 23:45:00","NPX","61845","61.85","0.31","0","1"
"2025/04/01 23:45:00","O H","61846","60.01","-1.54","0","1"
"2025/04/01 23:45:00","PJM","61847","61.48","-0.06","0","1"
"2025/04/01 23:45:00","WEST","61752","61.3","-0.25","0","1"
"2025/04/01 23:50:00","CAPITL","61757","90.25","1.86","0","1"
"2025/04/01 23:50:00","CENTRL","61754","88.48","0.09","0","1"
"2025/04/01 23:50:00","DUNWOD","61760","90.78","2.39","0","1"
"2025/04/01 23:50:00","GENESE","61753","88.12","-0.26","0","1"
"2025/04/01 23:50:00","H Q","61844","89.8","1.41","0","1"
"2025/04/01 23:50:00","HUD VL","61758","90.33","1.94","0","1"
"2025/04/01 23:50:00","LONGIL","61762","90.43","2.03","-0.01","1"
"2025/04/01 23:50:00","MHK VL","61756","90.68","2.29","0","1"
"2025/04/01 23:50:00","MILLWD","61759","90.42","2.03","0","1"
"2025/04/01 23:50:00","N.Y.C.","61761","91.22","2.83","0","1"
"2025/04/01 23:50:00","NORTH","61755","91.3","2.91","0","1"
"2025/04/01 23:50:00","NPX","61845","88.74","0.35","0","1"
"2025/04/01 23:50:00","O H","61846","86.36","-2.03","0","1"
"2025/04/01 23:50:00","PJM","61847","88.21","-0.18","0","1"
"2025/04/01 23:50:00","WEST","61752","88.12","-0.26","0","1"
"2025/04/01 23:55:00","CAPITL","61757","99.64","2.05","0","1"
"2025/04/01 23:55:00","CENTRL","61754","97.58","0","0","1"
"2025/04/01 23:55:00","DUNWOD","61760","100.22","2.64","0","1"
"2025/04/01 23:55:00","GENESE","61753","97.39","-0.19","0","1"
"2025/04/01 23:55:00","H Q","61844","99.14","1.56","0","1"
"2025/04/01 23:55:00","HUD VL","61758","99.73","2.14","0","1"
"2025/04/01 23:55:00","LONGIL","61762","99.84","2.25","-0.01","1"
"2025/04/01 23:55:00","MHK VL","61756","100.12","2.53","0","1"
"2025/04/01 23:55:00","MILLWD","61759","99.83","2.25","0","1"
"2025/04/01 23:55:00","N.Y.C.","61761","100.61","3.03","0","1"
"2025/04/01 23:55:00","NORTH","61755","100.8","3.22","0","1"
"2025/04/01 23:55:00","NPX","61845","97.98","0.39","0","1"
"2025/04/01 23:55:00","O H","61846","95.63","-1.95","0","1"
"2025/04/01 23:55:00","PJM","61847","97.39","-0.19","0","1"
"2025/04/01 23:55:00","WEST","61752","97.49","-0.1","0","1"
"2025/04/02 00:00:00","CAPITL","61757","86.67","1.7","0","1"
"2025/04/02 00:00:00","CENTRL","61754","84.88","-0.08","0","1"
"2025/04/02 00:00:00","DUNWOD","61760","87.26","2.3","0","1"
"2025/04/02 00:00:00","GENESE","61753","84.63","-0.34","0","1"
"2025/04/02 00:00:00","H Q","61844","86.32","1.36","0","1"
"2025/04/02 00:00:00","HUD VL","61758","86.84","1.87","0","1"
"2025/04/02 00:00:00","LONGIL","61762","111.24","2.97","-23.3","1"
"2025/04/02 00:00:00","MHK VL","61756","87.17","2.21","0","1"
"2025/04/02 00:00:00","MILLWD","61759","86.92","1.96","0","1"
"2025/04/02 00:00:00","N.Y.C.","61761","89.33","2.64","-1.72","1"
"2025/04/02 00:00:00","NORTH","61755","87.77","2.8","0","1"
"2025/04/02 00:00:00","NPX","61845","85.22","0.26","0","1"
"2025/04/02 00:00:00","O H","61846","83.02","-1.95","0","1"
"2025/04/02 00:00:00","PJM","61847","84.63","-0.34","0","1"
"2025/04/02 00:00:00","WEST","61752","84.63","-0.34","0","1"
"2025/04/02 00:05:00","CAPITL","61757","61.26","1.14","0","1"
"2025/04/02 00:05:00","CENTRL","61754","60.06","-0.06","0","1"
"2025/04/02 00:05:00","DUNWOD","61760","61.74","1.62","0","1"
"2025/04/02 00:05:00","GENESE","61753","59.64","-0.48","0","1"
"2025/04/02 00:05:00","H Q","61844","61.08","0.96","0","1"
"2025/04/02 00:05:00","HUD VL","61758","61.38","1.26","0","1"
"2025/04/02 00:05:00","LONGIL","61762","149.83","2.58","-87.13","1"
"2025/04/02 00:05:00","MHK VL","61756","61.68","1.56","0","1"
"2025/04/02 00:05:00","MILLWD","61759","61.44","1.32","0","1"
"2025/04/02 00:05:00","N.Y.C.","61761","64.23","1.8","-2.31","1"
"2025/04/02 00:05:00","NORTH","61755","62.1","1.98","0","1"
"2025/04/02 00:05:00","NPX","61845","60.24","0.12","0","1"
"2025/04/02 00:05:00","O H","61846","58.25","-1.86","0","1"
"2025/04/02 00:05:00","PJM","61847","59.82","-0.3","0","1"
"2025/04/02 00:05:00","WEST","61752","59.52","-0.6","0","1"
"2025/04/02 00:10:00","CAPITL","61757","86.58","1.61","0","1"
"2025/04/02 00:10:00","CENTRL","61754","84.88","-0.08","0","1"
"2025/04/02 00:10:00","DUNWOD","61760","87.26","2.3","0","1"
"2025/04/02 00:10:00","GENESE","61753","84.2","-0.77","0","1"
"2025/04/02 00:10:00","H Q","61844","86.25","1.28","0","1"
"2025/04/02 00:10:00","HUD VL","61758","86.84","1.87","0","1"
"2025/04/02 00:10:00","LONGIL","61762","108.86","3.49","-20.41","1"
"2025/04/02 00:10:00","MHK VL","61756","87.17","2.21","0","1"
"2025/04/02 00:10:00","MILLWD","61759","86.92","1.96","0","1"
"2025/04/02 00:10:00","N.Y.C.","61761","89.3","2.64","-1.7","1"
"2025/04/02 00:10:00","NORTH","61755","87.61","2.64","0","1"
"2025/04/02 00:10:00","NPX","61845","85.14","0.17","0","1"
"2025/04/02 00:10:00","O H","61846","82.33","-2.63","0","1"
"2025/04/02 00:10:00","PJM","61847","84.55","-0.42","0","1"
"2025/04/02 00:10:00","WEST","61752","84.12","-0.85","0","1"
"2025/04/02 00:15:00","CAPITL","61757","87.75","1.38","0","1"
"2025/04/02 00:15:00","CENTRL","61754","86.37","0","0","1"
"2025/04/02 00:15:00","DUNWOD","61760","88.19","1.82","0","1"
"2025/04/02 00:15:00","GENESE","61753","85.86","-0.52","0","1"
"2025/04/02 00:15:00","H Q","61844","87.67","1.3","0","1"
"2025/04/02 00:15:00","HUD VL","61758","87.84","1.47","0","1"
"2025/04/02 00:15:00","LONGIL","61762","89.14","2.76","-0.01","1"
"2025/04/02 00:15:00","MHK VL","61756","88.61","2.24","0","1"
"2025/04/02 00:15:00","MILLWD","61759","87.84","1.47","0","1"
"2025/04/02 00:15:00","N.Y.C.","61761","89.83","2.07","-1.39","1"
"2025/04/02 00:15:00","NORTH","61755","89.13","2.76","0","1"
"2025/04/02 00:15:00","NPX","61845","86.11","-0.26","0","1"
"2025/04/02 00:15:00","O H","61846","83.95","-2.42","0","1"
"2025/04/02 00:15:00","PJM","61847","85.86","-0.52","0","1"
"2025/04/02 00:15:00","WEST","61752","85.77","-0.6","0","1"
"2025/04/02 00:20:00","CAPITL","61757","87.84","1.38","0","1"
"2025/04/02 00:20:00","CENTRL","61754","86.63","0.17","0","1"
"2025/04/02 00:20:00","DUNWOD","61760","88.28","1.82","0","1"
"2025/04/02 00:20:00","GENESE","61753","86.03","-0.43","0","1"
"2025/04/02 00:20:00","H Q","61844","87.76","1.3","0","1"
"2025/04/02 00:20:00","HUD VL","61758","87.84","1.38","0","1"
"2025/04/02 00:20:00","LONGIL","61762","89.15","2.68","-0.01","1"
"2025/04/02 00:20:00","MHK VL","61756","88.62","2.16","0","1"
"2025/04/02 00:20:00","MILLWD","61759","87.93","1.47","0","1"
"2025/04/02 00:20:00","N.Y.C.","61761","90.1","2.07","-1.57","1"
"2025/04/02 00:20:00","NORTH","61755","89.14","2.68","0","1"
"2025/04/02 00:20:00","NPX","61845","86.11","-0.34","0","1"
"2025/04/02 00:20:00","O H","61846","84.13","-2.33","0","1"
"2025/04/02 00:20:00","PJM","61847","85.94","-0.52","0","1"
"2025/04/02 00:20:00","WEST","61752","86.03","-0.43","0","1"
"2025/04/02 00:25:00","CAPITL","61757","86.76","1.45","0","1"
"2025/04/02 00:25:00","CENTRL","61754","85.4","0.09","0","1"
"2025/04/02 00:25:00","DUNWOD","61760","87.19","1.87","0","1"
"2025/04/02 00:25:00","GENESE","61753","84.72","-0.59","0","1"
"2025/04/02 00:25:00","H Q","61844","86.6","1.28","0","1"
"2025/04/02 00:25:00","HUD VL","61758","86.76","1.45","0","1"
"2025/04/02 00:25:00","LONGIL","61762","88.23","2.9","-0.01","1"
"2025/04/02 00:25:00","MHK VL","61756","87.45","2.13","0","1"
"2025/04/02 00:25:00","MILLWD","61759","86.85","1.54","0","1"
"2025/04/02 00:25:00","N.Y.C.","61761","89.17","2.13","-1.72","1"
"2025/04/02 00:25:00","NORTH","61755","87.96","2.65","0","1"
"2025/04/02 00:25:00","NPX","61845","85.06","-0.26","0","1"
"2025/04/02 00:25:00","O H","61846","82.84","-2.48","0","1"
"2025/04/02 00:25:00","PJM","61847","84.8","-0.51","0","1"
"2025/04/02 00:25:00","WEST","61752","84.63","-0.69","0","1"
"2025/04/02 00:30:00","CAPITL","61757","86.68","1.45","0","1"
"2025/04/02 00:30:00","CENTRL","61754","85.14","-0.09","0","1"
"2025/04/02 00:30:00","DUNWOD","61760","87.19","1.96","0","1"
"2025/04/02 00:30:00","GENESE","61753","84.64","-0.59","0","1"
"2025/04/02 00:30:00","H Q","61844","86.51","1.28","0","1"
"2025/04/02 00:30:00","HUD VL","61758","86.77","1.54","0","1"
"2025/04/02 00:30:00","LONGIL","61762","88.22","2.98","-0.01","1"
"2025/04/02 00:30:00","MHK VL","61756","87.27","2.04","0","1"
"2025/04/02 00:30:00","MILLWD","61759","86.77","1.54","0","1"
"2025/04/02 00:30:00","N.Y.C.","61761","89.16","2.21","-1.72","1"
"2025/04/02 00:30:00","NORTH","61755","87.87","2.65","0","1"
"2025/04/02 00:30:00","NPX","61845","85.06","-0.17","0","1"
"2025/04/02 00:30:00","O H","61846","82.76","-2.47","0","1"
"2025/04/02 00:30:00","PJM","61847","84.64","-0.59","0","1"
"2025/04/02 00:30:00","WEST","61752","84.38","-0.85","0","1"
"2025/04/02 00:35:00","CAPITL","61757","77.12","1.29","0","1"
"2025/04/02 00:35:00","CENTRL","61754","75.76","-0.08","0","1"
"2025/04/02 00:35:00","DUNWOD","61760","77.58","1.75","0","1"
"2025/04/02 00:35:00","GENESE","61753","75.23","-0.61","0","1"
"2025/04/02 00:35:00","H Q","61844","76.98","1.14","0","1"
"2025/04/02 00:35:00","HUD VL","61758","77.2","1.37","0","1"
"2025/04/02 00:35:00","LONGIL","61762","78.67","2.81","-0.02","1"
"2025/04/02 00:35:00","MHK VL","61756","77.65","1.82","0","1"
"2025/04/02 00:35:00","MILLWD","61759","77.27","1.44","0","1"
"2025/04/02 00:35:00","N.Y.C.","61761","79.58","1.97","-1.78","1"
"2025/04/02 00:35:00","NORTH","61755","78.19","2.35","0","1"
"2025/04/02 00:35:00","NPX","61845","75.76","-0.08","0","1"
"2025/04/02 00:35:00","O H","61846","73.56","-2.27","0","1"
"2025/04/02 00:35:00","PJM","61847","75.31","-0.53","0","1"
"2025/04/02 00:35:00","WEST","61752","75.08","-0.76","0","1"
"2025/04/02 00:40:00","CAPITL","61757","69.79","1.17","0","1"
"2025/04/02 00:40:00","CENTRL","61754","68.7","0.07","0","1"
"2025/04/02 00:40:00","DUNWOD","61760","70.14","1.51","0","1"
"2025/04/02 00:40:00","GENESE","61753","68.22","-0.41","0","1"
"2025/04/02 00:40:00","H Q","61844","69.59","0.96","0","1"
"2025/04/02 00:40:00","HUD VL","61758","69.79","1.17","0","1"
"2025/04/02 00:40:00","LONGIL","61762","71.19","2.54","-0.02","1"
"2025/04/02 00:40:00","MHK VL","61756","70.34","1.72","0","1"
"2025/04/02 00:40:00","MILLWD","61759","69.86","1.24","0","1"
"2025/04/02 00:40:00","N.Y.C.","61761","72.15","1.72","-1.81","1"
"2025/04/02 00:40:00","NORTH","61755","70.69","2.06","0","1"
"2025/04/02 00:40:00","NPX","61845","68.49","-0.14","0","1"
"2025/04/02 00:40:00","O H","61846","66.78","-1.85","0","1"
"2025/04/02 00:40:00","PJM","61847","68.22","-0.41","0","1"
"2025/04/02 00:40:00","WEST","61752","68.15","-0.48","0","1"
"2025/04/02 00:45:00","CAPITL","61757","60.62","1.01","0","1"
"2025/04/02 00:45:00","CENTRL","61754","59.67","0.06","0","1"
"2025/04/02 00:45:00","DUNWOD","61760","60.98","1.37","0","1"
"2025/04/02 00:45:00","GENESE","61753","59.2","-0.41","0","1"
"2025/04/02 00:45:00","H Q","61844","60.45","0.83","0","1"
"2025/04/02 00:45:00","HUD VL","61758","60.69","1.07","0","1"
"2025/04/02 00:45:00","LONGIL","61762","63.1","2.26","-1.22","1"
"2025/04/02 00:45:00","MHK VL","61756","61.1","1.49","0","1"
"2025/04/02 00:45:00","MILLWD","61759","60.74","1.13","0","1"
"2025/04/02 00:45:00","N.Y.C.","61761","63.37","1.61","-2.15","1"
"2025/04/02 00:45:00","NORTH","61755","61.4","1.79","0","1"
"2025/04/02 00:45:00","NPX","61845","59.55","-0.06","0","1"
"2025/04/02 00:45:00","O H","61846","57.94","-1.67","0","1"
"2025/04/02 00:45:00","PJM","61847","59.26","-0.36","0","1"
"2025/04/02 00:45:00","WEST","61752","59.13","-0.48","0","1"
"2025/04/02 00:50:00","CAPITL","61757","61.44","1.03","0","1"
"2025/04/02 00:50:00","CENTRL","61754","60.42","0","0","1"
"2025/04/02 00:50:00","DUNWOD","61760","61.93","1.51","0","1"
"2025/04/02 00:50:00","GENESE","61753","60","-0.42","0","1"
"2025/04/02 00:50:00","H Q","61844","61.26","0.85","0","1"
"2025/04/02 00:50:00","HUD VL","61758","61.56","1.15","0","1"
"2025/04/02 00:50:00","LONGIL","61762","62.84","2.35","-0.07","1"
"2025/04/02 00:50:00","MHK VL","61756","61.93","1.51","0","1"
"2025/04/02 00:50:00","MILLWD","61759","61.63","1.21","0","1"
"2025/04/02 00:50:00","N.Y.C.","61761","64.18","1.69","-2.08","1"
"2025/04/02 00:50:00","NORTH","61755","62.23","1.81","0","1"
"2025/04/02 00:50:00","NPX","61845","58.77","-0.06","1.59","1"
"2025/04/02 00:50:00","O H","61846","166.61","-1.75","-107.95","1"
"2025/04/02 00:50:00","PJM","61847","60.06","-0.36","0","1"
"2025/04/02 00:50:00","WEST","61752","59.81","-0.6","0","1"
"2025/04/02 00:55:00","CAPITL","61757","69.34","1.16","0","1"
"2025/04/02 00:55:00","CENTRL","61754","68.18","0","0","1"
"2025/04/02 00:55:00","DUNWOD","61760","69.81","1.63","0","1"
"2025/04/02 00:55:00","GENESE","61753","67.77","-0.41","0","1"
"2025/04/02 00:55:00","H Q","61844","69.13","0.95","0","1"
"2025/04/02 00:55:00","HUD VL","61758","69.41","1.23","0","1"
"2025/04/02 00:55:00","LONGIL","61762","70.84","2.59","-0.07","1"
"2025/04/02 00:55:00","MHK VL","61756","69.88","1.71","0","1"
"2025/04/02 00:55:00","MILLWD","61759","69.47","1.29","0","1"
"2025/04/02 00:55:00","N.Y.C.","61761","71.69","1.91","-1.61","1"
"2025/04/02 00:55:00","NORTH","61755","70.22","2.04","0","1"
"2025/04/02 00:55:00","NPX","61845","66.52","-0.07","1.59","1"
"2025/04/02 00:55:00","O H","61846","174.35","-1.77","-107.95","1"
"2025/04/02 00:55:00","PJM","61847","67.77","-0.41","0","1"
"2025/04/02 00:55:00","WEST","61752","67.77","-0.41","0","1"
"2025/04/02 01:00:00","CAPITL","61757","41.78","0.82","0","1"
"2025/04/02 01:00:00","CENTRL","61754","40.88","-0.08","0","1"
"2025/04/02 01:00:00","DUNWOD","61760","42.02","1.06","0","1"
"2025/04/02 01:00:00","GENESE","61753","40.39","-0.57","0","1"
"2025/04/02 01:00:00","H Q","61844","41.53","0.57","0","1"
"2025/04/02 01:00:00","HUD VL","61758","41.82","0.86","0","1"
"2025/04/02 01:00:00","LONGIL","61762","68.61","1.68","-25.97","1"
"2025/04/02 01:00:00","MHK VL","61756","41.99","1.02","0","1"
"2025/04/02 01:00:00","MILLWD","61759","41.86","0.9","0","1"
"2025/04/02 01:00:00","N.Y.C.","61761","44.51","1.23","-2.32","1"
"2025/04/02 01:00:00","NORTH","61755","42.19","1.23","0","1"
"2025/04/02 01:00:00","NPX","61845","39.49","0.12","1.59","1"
"2025/04/02 01:00:00","O H","61846","147.27","-1.64","-107.95","1"
"2025/04/02 01:00:00","PJM","61847","40.59","-0.37","0","1"
"2025/04/02 01:00:00","WEST","61752","40.14","-0.82","0","1"
"2025/04/02 01:05:00","CAPITL","61757","41.04","0.96","0","1"
"2025/04/02 01:05:00","CENTRL","61754","39.75","-0.32","0","1"
"2025/04/02 01:05:00","DUNWOD","61760","41.24","1.16","0","1"
"2025/04/02 01:05:00","GENESE","61753","39.16","-0.92","0","1"
"2025/04/02 01:05:00","H Q","61844","40.68","0.6","0","1"
"2025/04/02 01:05:00","HUD VL","61758","41.04","0.96","0","1"
"2025/04/02 01:05:00","LONGIL","61762","68.8","1.72","-27","1"
"2025/04/02 01:05:00","MHK VL","61756","41.04","0.96","0","1"
"2025/04/02 01:05:00","MILLWD","61759","41.08","1","0","1"
"2025/04/02 01:05:00","N.Y.C.","61761","43.83","1.32","-2.44","1"
"2025/04/02 01:05:00","NORTH","61755","41.32","1.24","0","1"
"2025/04/02 01:05:00","NPX","61845","41.55","0.32","-1.16","1"
"2025/04/02 01:05:00","O H","61846","37.87","-2.2","0","1"
"2025/04/02 01:05:00","PJM","61847","39.48","-0.6","0","1"
"2025/04/02 01:05:00","WEST","61752","38.67","-1.4","0","1"
"2025/04/02 01:10:00","CAPITL","61757","41.06","0.96","0","1"
"2025/04/02 01:10:00","CENTRL","61754","39.86","-0.24","0","1"
