"RTD End Time Stamp","Zone Name","Zone PTID","RTD Zonal LBMP","RTD Zonal Losses","RTD Zonal Congestion","RTD Zonal Price Version"
"2025/04/07 21:10:00","PJM","61847","51.92","-0.42","0","1"
"2025/04/07 21:10:00","WEST","61752","40.89","-3.46","8","1"
"2025/04/07 21:15:00","CAPITL","61757","59.77","1.8","0","1"
"2025/04/07 21:15:00","CENTRL","61754","62.53","-0.35","-4.9","1"
"2025/04/07 21:15:00","DUNWOD","61760","60.93","2.95","0","1"
"2025/04/07 21:15:00","GENESE","61753","55.65","-2.32","0","1"
"2025/04/07 21:15:00","H Q","61844","57.97","0","0","1"
"2025/04/07 21:15:00","HUD VL","61758","60.35","2.38","0","1"
"2025/04/07 21:15:00","LONGIL","61762","73.59","2.73","-12.89","1"
"2025/04/07 21:15:00","MHK VL","61756","59.42","1.45","0","1"
"2025/04/07 21:15:00","MILLWD","61759","60.52","2.55","0","1"
"2025/04/07 21:15:00","N.Y.C.","61761","66.99","3.13","-5.89","1"
"2025/04/07 21:15:00","NORTH","61755","58.61","0.64","0","1"
"2025/04/07 21:15:00","NPX","61845","68.75","1.39","-9.38","1"
"2025/04/07 21:15:00","O H","61846","41.46","-5.51","11","1"
"2025/04/07 21:15:00","PJM","61847","57.39","-0.58","0","1"
"2025/04/07 21:15:00","WEST","61752","45.32","-4.11","8.53","1"
"2025/04/07 21:20:00","CAPITL","61757","58.78","1.71","0","1"
"2025/04/07 21:20:00","CENTRL","61754","61.57","-0.28","-4.78","1"
"2025/04/07 21:20:00","DUNWOD","61760","59.98","2.91","0","1"
"2025/04/07 21:20:00","GENESE","61753","54.79","-2.28","0","1"
"2025/04/07 21:20:00","H Q","61844","57.13","0.06","0","1"
"2025/04/07 21:20:00","HUD VL","61758","59.41","2.34","0","1"
"2025/04/07 21:20:00","LONGIL","61762","75.12","2.68","-15.36","1"
"2025/04/07 21:20:00","MHK VL","61756","58.5","1.43","0","1"
"2025/04/07 21:20:00","MILLWD","61759","59.58","2.51","0","1"
"2025/04/07 21:20:00","N.Y.C.","61761","66.19","3.08","-6.03","1"
"2025/04/07 21:20:00","NORTH","61755","57.7","0.63","0","1"
"2025/04/07 21:20:00","NPX","61845","58.39","1.31","0","1"
"2025/04/07 21:20:00","O H","61846","40.86","-5.48","10.74","1"
"2025/04/07 21:20:00","PJM","61847","56.5","-0.57","0","1"
"2025/04/07 21:20:00","WEST","61752","44.69","-4.05","8.33","1"
"2025/04/07 21:25:00","CAPITL","61757","54","1.57","0","1"
"2025/04/07 21:25:00","CENTRL","61754","56.62","-0.26","-4.46","1"
"2025/04/07 21:25:00","DUNWOD","61760","55.1","2.67","0","1"
"2025/04/07 21:25:00","GENESE","61753","50.38","-2.05","0","1"
"2025/04/07 21:25:00","H Q","61844","52.42","0","0","1"
"2025/04/07 21:25:00","HUD VL","61758","54.57","2.15","0","1"
"2025/04/07 21:25:00","LONGIL","61762","71.47","2.52","-16.52","1"
"2025/04/07 21:25:00","MHK VL","61756","53.74","1.31","0","1"
"2025/04/07 21:25:00","MILLWD","61759","54.73","2.3","0","1"
"2025/04/07 21:25:00","N.Y.C.","61761","62.02","2.83","-6.77","1"
"2025/04/07 21:25:00","NORTH","61755","53","0.58","0","1"
"2025/04/07 21:25:00","NPX","61845","53.68","1.26","0","1"
"2025/04/07 21:25:00","O H","61846","37.48","-4.93","10.01","1"
"2025/04/07 21:25:00","PJM","61847","51.95","-0.47","0","1"
"2025/04/07 21:25:00","WEST","61752","41.04","-3.62","7.77","1"
"2025/04/07 21:30:00","CAPITL","61757","54.73","1.59","0","1"
"2025/04/07 21:30:00","CENTRL","61754","57.32","-0.32","-4.5","1"
"2025/04/07 21:30:00","DUNWOD","61760","55.89","2.76","0","1"
"2025/04/07 21:30:00","GENESE","61753","50.95","-2.18","0","1"
"2025/04/07 21:30:00","H Q","61844","53.13","0","0","1"
"2025/04/07 21:30:00","HUD VL","61758","55.36","2.23","0","1"
"2025/04/07 21:30:00","LONGIL","61762","79.27","2.6","-23.54","1"
"2025/04/07 21:30:00","MHK VL","61756","54.46","1.33","0","1"
"2025/04/07 21:30:00","MILLWD","61759","55.53","2.39","0","1"
"2025/04/07 21:30:00","N.Y.C.","61761","62.83","3.03","-6.67","1"
"2025/04/07 21:30:00","NORTH","61755","53.72","0.59","0","1"
"2025/04/07 21:30:00","NPX","61845","54.41","1.27","0","1"
"2025/04/07 21:30:00","O H","61846","37.97","-5.05","10.11","1"
"2025/04/07 21:30:00","PJM","61847","52.65","-0.48","0","1"
"2025/04/07 21:30:00","WEST","61752","41.52","-3.77","7.84","1"
"2025/04/07 21:35:00","CAPITL","61757","44.76","1.3","0","1"
"2025/04/07 21:35:00","CENTRL","61754","47.11","-0.22","-3.86","1"
"2025/04/07 21:35:00","DUNWOD","61760","45.72","2.26","0","1"
"2025/04/07 21:35:00","GENESE","61753","41.68","-1.78","0","1"
"2025/04/07 21:35:00","H Q","61844","43.46","0","0","1"
"2025/04/07 21:35:00","HUD VL","61758","45.24","1.78","0","1"
"2025/04/07 21:35:00","LONGIL","61762","70.92","2.09","-25.38","1"
"2025/04/07 21:35:00","MHK VL","61756","44.59","1.13","0","1"
"2025/04/07 21:35:00","MILLWD","61759","45.42","1.96","0","1"
"2025/04/07 21:35:00","N.Y.C.","61761","54.13","2.43","-8.24","1"
"2025/04/07 21:35:00","NORTH","61755","43.89","0.43","0","1"
"2025/04/07 21:35:00","NPX","61845","44.5","1.04","0","1"
"2025/04/07 21:35:00","O H","61846","30.61","-4.17","8.68","1"
"2025/04/07 21:35:00","PJM","61847","43.07","-0.39","0","1"
"2025/04/07 21:35:00","WEST","61752","33.65","-3.08","6.73","1"
"2025/04/07 21:40:00","CAPITL","61757","41.68","1.18","0","1"
"2025/04/07 21:40:00","CENTRL","61754","44.18","-0.2","-3.88","1"
"2025/04/07 21:40:00","DUNWOD","61760","42.56","2.06","0","1"
"2025/04/07 21:40:00","GENESE","61753","38.88","-1.62","0","1"
"2025/04/07 21:40:00","H Q","61844","40.5","0","0","1"
"2025/04/07 21:40:00","HUD VL","61758","42.16","1.66","0","1"
"2025/04/07 21:40:00","LONGIL","61762","68.35","1.9","-25.95","1"
"2025/04/07 21:40:00","MHK VL","61756","41.55","1.05","0","1"
"2025/04/07 21:40:00","MILLWD","61759","42.28","1.78","0","1"
"2025/04/07 21:40:00","N.Y.C.","61761","51.46","2.23","-8.74","1"
"2025/04/07 21:40:00","NORTH","61755","40.91","0.4","0","1"
"2025/04/07 21:40:00","NPX","61845","41.43","0.93","0","1"
"2025/04/07 21:40:00","O H","61846","27.97","-3.81","8.72","1"
"2025/04/07 21:40:00","PJM","61847","40.17","-0.33","0","1"
"2025/04/07 21:40:00","WEST","61752","30.94","-2.79","6.76","1"
"2025/04/07 21:45:00","CAPITL","61757","41.68","1.21","0","1"
"2025/04/07 21:45:00","CENTRL","61754","43.89","-0.24","-3.67","1"
"2025/04/07 21:45:00","DUNWOD","61760","42.57","2.1","0","1"
"2025/04/07 21:45:00","GENESE","61753","38.84","-1.62","0","1"
"2025/04/07 21:45:00","H Q","61844","40.46","0","0","1"
"2025/04/07 21:45:00","HUD VL","61758","42.12","1.66","0","1"
"2025/04/07 21:45:00","LONGIL","61762","68.07","1.94","-25.67","1"
"2025/04/07 21:45:00","MHK VL","61756","41.48","1.01","0","1"
"2025/04/07 21:45:00","MILLWD","61759","42.29","1.82","0","1"
"2025/04/07 21:45:00","N.Y.C.","61761","51.47","2.26","-8.74","1"
"2025/04/07 21:45:00","NORTH","61755","40.87","0.4","0","1"
"2025/04/07 21:45:00","NPX","61845","41.43","0.97","0","1"
"2025/04/07 21:45:00","O H","61846","28.42","-3.81","8.24","1"
"2025/04/07 21:45:00","PJM","61847","40.1","-0.36","0","1"
"2025/04/07 21:45:00","WEST","61752","31.24","-2.83","6.39","1"
"2025/04/07 21:50:00","CAPITL","61757","41.32","1.17","0","1"
"2025/04/07 21:50:00","CENTRL","61754","43.78","-0.24","-3.86","1"
"2025/04/07 21:50:00","DUNWOD","61760","42.2","2.05","0","1"
"2025/04/07 21:50:00","GENESE","61753","38.55","-1.61","0","1"
"2025/04/07 21:50:00","H Q","61844","40.16","0","0","1"
"2025/04/07 21:50:00","HUD VL","61758","41.8","1.65","0","1"
"2025/04/07 21:50:00","LONGIL","61762","62.21","1.89","-20.17","1"
"2025/04/07 21:50:00","MHK VL","61756","41.2","1.04","0","1"
"2025/04/07 21:50:00","MILLWD","61759","41.92","1.76","0","1"
"2025/04/07 21:50:00","N.Y.C.","61761","51.16","2.21","-8.79","1"
"2025/04/07 21:50:00","NORTH","61755","40.6","0.44","0","1"
"2025/04/07 21:50:00","NPX","61845","41.51","0.92","-0.43","1"
"2025/04/07 21:50:00","O H","61846","27.75","-3.73","8.68","1"
"2025/04/07 21:50:00","PJM","61847","39.83","-0.32","0","1"
"2025/04/07 21:50:00","WEST","61752","30.69","-2.73","6.73","1"
"2025/04/07 21:55:00","CAPITL","61757","41.28","1.16","0","1"
"2025/04/07 21:55:00","CENTRL","61754","43.74","-0.24","-3.86","1"
"2025/04/07 21:55:00","DUNWOD","61760","42.16","2.04","0","1"
"2025/04/07 21:55:00","GENESE","61753","38.51","-1.61","0","1"
"2025/04/07 21:55:00","H Q","61844","40.16","0.04","0","1"
"2025/04/07 21:55:00","HUD VL","61758","41.76","1.65","0","1"
"2025/04/07 21:55:00","LONGIL","61762","67.78","1.93","-25.73","1"
"2025/04/07 21:55:00","MHK VL","61756","41.16","1.04","0","1"
"2025/04/07 21:55:00","MILLWD","61759","41.88","1.76","0","1"
"2025/04/07 21:55:00","N.Y.C.","61761","51.12","2.21","-8.8","1"
"2025/04/07 21:55:00","NORTH","61755","40.56","0.44","0","1"
"2025/04/07 21:55:00","NPX","61845","41.47","0.92","-0.43","1"
"2025/04/07 21:55:00","O H","61846","27.8","-3.65","8.67","1"
"2025/04/07 21:55:00","PJM","61847","39.84","-0.28","0","1"
"2025/04/07 21:55:00","WEST","61752","30.74","-2.65","6.73","1"
"2025/04/07 22:00:00","CAPITL","61757","49.99","1.36","0","1"
"2025/04/07 22:00:00","CENTRL","61754","52.59","-0.39","-4.35","1"
"2025/04/07 22:00:00","DUNWOD","61760","51.16","2.53","0","1"
"2025/04/07 22:00:00","GENESE","61753","46.74","-1.9","0","1"
"2025/04/07 22:00:00","H Q","61844","48.68","0.05","0","1"
"2025/04/07 22:00:00","HUD VL","61758","50.63","1.99","0","1"
"2025/04/07 22:00:00","LONGIL","61762","82.95","2.43","-31.89","1"
"2025/04/07 22:00:00","MHK VL","61756","49.9","1.26","0","1"
"2025/04/07 22:00:00","MILLWD","61759","50.77","2.14","0","1"
"2025/04/07 22:00:00","N.Y.C.","61761","59.06","2.67","-7.75","1"
"2025/04/07 22:00:00","NORTH","61755","49.26","0.63","0","1"
"2025/04/07 22:00:00","NPX","61845","50.13","1.07","-0.43","1"
"2025/04/07 22:00:00","O H","61846","34.49","-4.38","9.77","1"
"2025/04/07 22:00:00","PJM","61847","48.3","-0.34","0","1"
"2025/04/07 22:00:00","WEST","61752","37.9","-3.16","7.58","1"
"2025/04/07 22:05:00","CAPITL","61757","49.6","1.3","0","1"
"2025/04/07 22:05:00","CENTRL","61754","52.09","-0.39","-4.18","1"
"2025/04/07 22:05:00","DUNWOD","61760","50.9","2.61","0","1"
"2025/04/07 22:05:00","GENESE","61753","46.41","-1.88","0","1"
"2025/04/07 22:05:00","H Q","61844","48.34","0.05","0","1"
"2025/04/07 22:05:00","HUD VL","61758","50.32","2.03","0","1"
"2025/04/07 22:05:00","LONGIL","61762","82.69","2.51","-31.89","1"
"2025/04/07 22:05:00","MHK VL","61756","49.6","1.3","0","1"
"2025/04/07 22:05:00","MILLWD","61759","50.52","2.22","0","1"
"2025/04/07 22:05:00","N.Y.C.","61761","58.89","2.8","-7.8","1"
"2025/04/07 22:05:00","NORTH","61755","48.92","0.63","0","1"
"2025/04/07 22:05:00","NPX","61845","48.85","1.06","0.5","1"
"2025/04/07 22:05:00","O H","61846","34.6","-4.3","9.39","1"
"2025/04/07 22:05:00","PJM","61847","48.01","-0.29","0","1"
"2025/04/07 22:05:00","WEST","61752","37.87","-3.14","7.29","1"
"2025/04/07 22:10:00","CAPITL","61757","44.77","1.18","0","1"
"2025/04/07 22:10:00","CENTRL","61754","47.12","-0.39","-3.92","1"
"2025/04/07 22:10:00","DUNWOD","61760","45.94","2.35","0","1"
"2025/04/07 22:10:00","GENESE","61753","41.89","-1.7","0","1"
"2025/04/07 22:10:00","H Q","61844","43.63","0.04","0","1"
"2025/04/07 22:10:00","HUD VL","61758","45.42","1.83","0","1"
"2025/04/07 22:10:00","LONGIL","61762","77.66","2.27","-31.8","1"
"2025/04/07 22:10:00","MHK VL","61756","44.72","1.13","0","1"
"2025/04/07 22:10:00","MILLWD","61759","45.6","2.01","0","1"
"2025/04/07 22:10:00","N.Y.C.","61761","54.74","2.48","-8.66","1"
"2025/04/07 22:10:00","NORTH","61755","44.12","0.52","0","1"
"2025/04/07 22:10:00","NPX","61845","44.04","0.96","0.5","1"
"2025/04/07 22:10:00","O H","61846","31.1","-3.79","8.7","1"
"2025/04/07 22:10:00","PJM","61847","43.33","-0.26","0","1"
"2025/04/07 22:10:00","WEST","61752","33.88","-2.83","6.88","1"
"2025/04/07 22:15:00","CAPITL","61757","45.18","1.19","0","1"
"2025/04/07 22:15:00","CENTRL","61754","47.81","-0.31","-4.12","1"
"2025/04/07 22:15:00","DUNWOD","61760","46.24","2.24","0","1"
"2025/04/07 22:15:00","GENESE","61753","42.37","-1.63","0","1"
"2025/04/07 22:15:00","H Q","61844","44.08","0.09","0","1"
"2025/04/07 22:15:00","HUD VL","61758","45.71","1.71","0","1"
"2025/04/07 22:15:00","LONGIL","61762","77.54","2.07","-31.48","1"
"2025/04/07 22:15:00","MHK VL","61756","45.18","1.19","0","1"
"2025/04/07 22:15:00","MILLWD","61759","45.89","1.89","0","1"
"2025/04/07 22:15:00","N.Y.C.","61761","54.98","2.37","-8.61","1"
"2025/04/07 22:15:00","NORTH","61755","44.61","0.62","0","1"
"2025/04/07 22:15:00","NPX","61845","44.42","0.93","0.5","1"
"2025/04/07 22:15:00","O H","61846","31.11","-3.74","9.15","1"
"2025/04/07 22:15:00","PJM","61847","43.78","-0.22","0","1"
"2025/04/07 22:15:00","WEST","61752","34.08","-2.69","7.23","1"
"2025/04/07 22:20:00","CAPITL","61757","45.32","1.19","0","1"
"2025/04/07 22:20:00","CENTRL","61754","47.9","-0.35","-4.12","1"
"2025/04/07 22:20:00","DUNWOD","61760","46.38","2.25","0","1"
"2025/04/07 22:20:00","GENESE","61753","42.41","-1.72","0","1"
"2025/04/07 22:20:00","H Q","61844","44.22","0.09","0","1"
"2025/04/07 22:20:00","HUD VL","61758","45.85","1.72","0","1"
"2025/04/07 22:20:00","LONGIL","61762","67.37","2.07","-21.17","1"
"2025/04/07 22:20:00","MHK VL","61756","45.28","1.15","0","1"
"2025/04/07 22:20:00","MILLWD","61759","46.03","1.9","0","1"
"2025/04/07 22:20:00","N.Y.C.","61761","55.1","2.38","-8.59","1"
"2025/04/07 22:20:00","NORTH","61755","44.75","0.62","0","1"
"2025/04/07 22:20:00","NPX","61845","45.1","0.97","0","1"
"2025/04/07 22:20:00","O H","61846","31.15","-3.84","9.14","1"
"2025/04/07 22:20:00","PJM","61847","43.87","-0.26","0","1"
"2025/04/07 22:20:00","WEST","61752","34.08","-2.83","7.23","1"
"2025/04/07 22:25:00","CAPITL","61757","41.57","1.09","0","1"
"2025/04/07 22:25:00","CENTRL","61754","43.81","-0.36","-3.7","1"
"2025/04/07 22:25:00","DUNWOD","61760","42.46","1.98","0","1"
"2025/04/07 22:25:00","GENESE","61753","38.93","-1.54","0","1"
"2025/04/07 22:25:00","H Q","61844","40.59","0.12","0","1"
"2025/04/07 22:25:00","HUD VL","61758","42.01","1.54","0","1"
"2025/04/07 22:25:00","LONGIL","61762","64.14","1.82","-21.84","1"
"2025/04/07 22:25:00","MHK VL","61756","41.52","1.05","0","1"
"2025/04/07 22:25:00","MILLWD","61759","42.17","1.7","0","1"
"2025/04/07 22:25:00","N.Y.C.","61761","51.81","2.1","-9.23","1"
"2025/04/07 22:25:00","NORTH","61755","41.08","0.61","0","1"
"2025/04/07 22:25:00","NPX","61845","41.32","0.85","0","1"
"2025/04/07 22:25:00","O H","61846","28.87","-3.4","8.21","1"
"2025/04/07 22:25:00","PJM","61847","40.15","-0.33","0","1"
"2025/04/07 22:25:00","WEST","61752","31.44","-2.55","6.49","1"
"2025/04/07 22:30:00","CAPITL","61757","45.09","1.19","0","1"
"2025/04/07 22:30:00","CENTRL","61754","47.72","-0.31","-4.12","1"
"2025/04/07 22:30:00","DUNWOD","61760","46.05","2.15","0","1"
"2025/04/07 22:30:00","GENESE","61753","42.32","-1.58","0","1"
"2025/04/07 22:30:00","H Q","61844","44.03","0.13","0","1"
"2025/04/07 22:30:00","HUD VL","61758","45.57","1.67","0","1"
"2025/04/07 22:30:00","LONGIL","61762","64.23","1.93","-18.4","1"
"2025/04/07 22:30:00","MHK VL","61756","45.04","1.14","0","1"
"2025/04/07 22:30:00","MILLWD","61759","45.74","1.84","0","1"
"2025/04/07 22:30:00","N.Y.C.","61761","54.82","2.28","-8.64","1"
"2025/04/07 22:30:00","NORTH","61755","44.56","0.66","0","1"
"2025/04/07 22:30:00","NPX","61845","44.82","0.92","0","1"
"2025/04/07 22:30:00","O H","61846","31.16","-3.6","9.15","1"
"2025/04/07 22:30:00","PJM","61847","43.64","-0.26","0","1"
"2025/04/07 22:30:00","WEST","61752","34.04","-2.63","7.23","1"
"2025/04/07 22:35:00","CAPITL","61757","44.72","1.22","0","1"
"2025/04/07 22:35:00","CENTRL","61754","47.24","-0.35","-4.09","1"
"2025/04/07 22:35:00","DUNWOD","61760","45.63","2.13","0","1"
"2025/04/07 22:35:00","GENESE","61753","41.89","-1.61","0","1"
"2025/04/07 22:35:00","H Q","61844","43.59","0.09","0","1"
"2025/04/07 22:35:00","HUD VL","61758","45.16","1.65","0","1"
"2025/04/07 22:35:00","LONGIL","61762","63.86","1.87","-18.49","1"
"2025/04/07 22:35:00","MHK VL","61756","44.59","1.09","0","1"
"2025/04/07 22:35:00","MILLWD","61759","45.33","1.83","0","1"
"2025/04/07 22:35:00","N.Y.C.","61761","54.51","2.3","-8.7","1"
"2025/04/07 22:35:00","NORTH","61755","44.11","0.61","0","1"
"2025/04/07 22:35:00","NPX","61845","44.5","1","0","1"
"2025/04/07 22:35:00","O H","61846","30.86","-3.57","9.07","1"
"2025/04/07 22:35:00","PJM","61847","43.24","-0.26","0","1"
"2025/04/07 22:35:00","WEST","61752","33.72","-2.61","7.18","1"
"2025/04/07 22:40:00","CAPITL","61757","39.45","1.11","0","1"
"2025/04/07 22:40:00","CENTRL","61754","41.59","-0.31","-3.56","1"
"2025/04/07 22:40:00","DUNWOD","61760","40.22","1.88","0","1"
"2025/04/07 22:40:00","GENESE","61753","36.88","-1.46","0","1"
"2025/04/07 22:40:00","H Q","61844","38.42","0.08","0","1"
"2025/04/07 22:40:00","HUD VL","61758","39.83","1.49","0","1"
"2025/04/07 22:40:00","LONGIL","61762","56.61","1.65","-16.62","1"
"2025/04/07 22:40:00","MHK VL","61756","39.26","0.92","0","1"
"2025/04/07 22:40:00","MILLWD","61759","39.95","1.61","0","1"
"2025/04/07 22:40:00","N.Y.C.","61761","49.96","2.03","-9.59","1"
"2025/04/07 22:40:00","NORTH","61755","38.92","0.58","0","1"
"2025/04/07 22:40:00","NPX","61845","39.22","0.88","0","1"
"2025/04/07 22:40:00","O H","61846","27.18","-3.26","7.9","1"
"2025/04/07 22:40:00","PJM","61847","38.07","-0.27","0","1"
"2025/04/07 22:40:00","WEST","61752","29.68","-2.41","6.25","1"
"2025/04/07 22:45:00","CAPITL","61757","41.13","1.12","0","1"
"2025/04/07 22:45:00","CENTRL","61754","43.41","-0.28","-3.67","1"
"2025/04/07 22:45:00","DUNWOD","61760","42.05","2.04","0","1"
"2025/04/07 22:45:00","GENESE","61753","38.49","-1.52","0","1"
"2025/04/07 22:45:00","H Q","61844","40.09","0.08","0","1"
"2025/04/07 22:45:00","HUD VL","61758","41.62","1.6","0","1"
"2025/04/07 22:45:00","LONGIL","61762","73.45","1.92","-31.51","1"
"2025/04/07 22:45:00","MHK VL","61756","40.97","0.96","0","1"
"2025/04/07 22:45:00","MILLWD","61759","41.73","1.72","0","1"
"2025/04/07 22:45:00","N.Y.C.","61761","51.51","2.2","-9.29","1"
"2025/04/07 22:45:00","NORTH","61755","40.62","0.6","0","1"
"2025/04/07 22:45:00","NPX","61845","40.94","0.92","0","1"
"2025/04/07 22:45:00","O H","61846","28.5","-3.36","8.15","1"
"2025/04/07 22:45:00","PJM","61847","39.82","-0.2","0","1"
"2025/04/07 22:45:00","WEST","61752","31.09","-2.48","6.45","1"
"2025/04/07 22:50:00","CAPITL","61757","38.92","1.06","0","1"
"2025/04/07 22:50:00","CENTRL","61754","41.13","-0.26","-3.53","1"
"2025/04/07 22:50:00","DUNWOD","61760","39.8","1.93","0","1"
"2025/04/07 22:50:00","GENESE","61753","36.43","-1.44","0","1"
"2025/04/07 22:50:00","H Q","61844","37.94","0.08","0","1"
"2025/04/07 22:50:00","HUD VL","61758","39.38","1.52","0","1"
"2025/04/07 22:50:00","LONGIL","61762","71.2","1.82","-31.51","1"
"2025/04/07 22:50:00","MHK VL","61756","38.77","0.91","0","1"
"2025/04/07 22:50:00","MILLWD","61759","39.49","1.63","0","1"
"2025/04/07 22:50:00","N.Y.C.","61761","49.61","2.08","-9.66","1"
"2025/04/07 22:50:00","NORTH","61755","38.39","0.53","0","1"
"2025/04/07 22:50:00","NPX","61845","38.7","0.83","0","1"
"2025/04/07 22:50:00","O H","61846","26.86","-3.18","7.82","1"
"2025/04/07 22:50:00","PJM","61847","37.68","-0.19","0","1"
"2025/04/07 22:50:00","WEST","61752","29.33","-2.35","6.19","1"
"2025/04/07 22:55:00","CAPITL","61757","38.79","1.06","0","1"
"2025/04/07 22:55:00","CENTRL","61754","40.6","-0.23","-3.09","1"
"2025/04/07 22:55:00","DUNWOD","61760","39.58","1.85","0","1"
"2025/04/07 22:55:00","GENESE","61753","36.45","-1.28","0","1"
"2025/04/07 22:55:00","H Q","61844","37.81","0.08","0","1"
"2025/04/07 22:55:00","HUD VL","61758","39.17","1.43","0","1"
"2025/04/07 22:55:00","LONGIL","61762","58.72","1.7","-19.28","1"
"2025/04/07 22:55:00","MHK VL","61756","38.6","0.87","0","1"
"2025/04/07 22:55:00","MILLWD","61759","39.28","1.55","0","1"
"2025/04/07 22:55:00","N.Y.C.","61761","48.57","1.96","-8.88","1"
"2025/04/07 22:55:00","NORTH","61755","38.3","0.57","0","1"
"2025/04/07 22:55:00","NPX","61845","38.53","0.79","0","1"
"2025/04/07 22:55:00","O H","61846","28.01","-2.87","6.85","1"
"2025/04/07 22:55:00","PJM","61847","37.58","-0.15","0","1"
"2025/04/07 22:55:00","WEST","61752","30.28","-2.04","5.42","1"
"2025/04/07 23:00:00","CAPITL","61757","41.15","1","0","1"
"2025/04/07 23:00:00","CENTRL","61754","41.19","-0.08","-1.13","1"
"2025/04/07 23:00:00","DUNWOD","61760","41.95","1.81","0","1"
"2025/04/07 23:00:00","GENESE","61753","39.14","-1","0","1"
"2025/04/07 23:00:00","H Q","61844","40.27","0.12","0","1"
"2025/04/07 23:00:00","HUD VL","61758","41.55","1.4","0","1"
"2025/04/07 23:00:00","LONGIL","61762","74.66","1.93","-32.58","1"
"2025/04/07 23:00:00","MHK VL","61756","41.07","0.92","0","1"
"2025/04/07 23:00:00","MILLWD","61759","41.67","1.53","0","1"
"2025/04/07 23:00:00","N.Y.C.","61761","44.47","1.97","-2.35","1"
"2025/04/07 23:00:00","NORTH","61755","40.79","0.64","0","1"
"2025/04/07 23:00:00","NPX","61845","40.87","0.72","0","1"
"2025/04/07 23:00:00","O H","61846","35.28","-2.37","2.5","1"
"2025/04/07 23:00:00","PJM","61847","40.15","0","0","1"
"2025/04/07 23:00:00","WEST","61752","36.64","-1.53","1.98","1"
"2025/04/07 23:05:00","CAPITL","61757","41.36","1.01","0","1"
"2025/04/07 23:05:00","CENTRL","61754","40.36","0","0","1"
"2025/04/07 23:05:00","DUNWOD","61760","42.13","1.77","0","1"
"2025/04/07 23:05:00","GENESE","61753","39.5","-0.85","0","1"
"2025/04/07 23:05:00","H Q","61844","40.43","0.08","0","1"
"2025/04/07 23:05:00","HUD VL","61758","41.73","1.37","0","1"
"2025/04/07 23:05:00","LONGIL","61762","74.82","1.9","-32.57","1"
"2025/04/07 23:05:00","MHK VL","61756","41.28","0.93","0","1"
"2025/04/07 23:05:00","MILLWD","61759","41.85","1.49","0","1"
"2025/04/07 23:05:00","N.Y.C.","61761","44.93","1.9","-2.68","1"
"2025/04/07 23:05:00","NORTH","61755","41","0.64","0","1"
"2025/04/07 23:05:00","NPX","61845","41.04","0.69","0","1"
"2025/04/07 23:05:00","O H","61846","38.2","-2.14","0.01","1"
"2025/04/07 23:05:00","PJM","61847","40.47","0.12","0","1"
"2025/04/07 23:05:00","WEST","61752","39.09","-1.25","0.01","1"
"2025/04/07 23:10:00","CAPITL","61757","41.4","1.01","0","1"
"2025/04/07 23:10:00","CENTRL","61754","40.31","-0.08","0","1"
"2025/04/07 23:10:00","DUNWOD","61760","42.13","1.74","0","1"
"2025/04/07 23:10:00","GENESE","61753","39.39","-1.01","0","1"
"2025/04/07 23:10:00","H Q","61844","40.6","0.2","0","1"
"2025/04/07 23:10:00","HUD VL","61758","41.69","1.29","0","1"
"2025/04/07 23:10:00","LONGIL","61762","83.28","1.78","-41.12","1"
"2025/04/07 23:10:00","MHK VL","61756","41.32","0.93","0","1"
"2025/04/07 23:10:00","MILLWD","61759","41.85","1.45","0","1"
"2025/04/07 23:10:00","N.Y.C.","61761","44.89","1.86","-2.64","1"
"2025/04/07 23:10:00","NORTH","61755","41.16","0.77","0","1"
"2025/04/07 23:10:00","NPX","61845","41.08","0.69","0","1"
"2025/04/07 23:10:00","O H","61846","37.97","-2.42","0","1"
"2025/04/07 23:10:00","PJM","61847","40.35","-0.04","0","1"
"2025/04/07 23:10:00","WEST","61752","38.9","-1.49","0","1"
"2025/04/07 23:15:00","CAPITL","61757","43.16","1.09","0","1"
"2025/04/07 23:15:00","CENTRL","61754","45.09","-0.21","-3.23","1"
"2025/04/07 23:15:00","DUNWOD","61760","43.92","1.85","0","1"
"2025/04/07 23:15:00","GENESE","61753","40.94","-1.13","0","1"
"2025/04/07 23:15:00","H Q","61844","42.28","0.21","0","1"
"2025/04/07 23:15:00","HUD VL","61758","43.46","1.39","0","1"
"2025/04/07 23:15:00","LONGIL","61762","66.25","1.89","-22.28","1"
"2025/04/07 23:15:00","MHK VL","61756","42.95","0.88","0","1"
"2025/04/07 23:15:00","MILLWD","61759","43.63","1.56","0","1"
"2025/04/07 23:15:00","N.Y.C.","61761","46.06","1.98","-2.02","1"
"2025/04/07 23:15:00","NORTH","61755","42.87","0.8","0","1"
"2025/04/07 23:15:00","NPX","61845","42.83","0.76","0","1"
"2025/04/07 23:15:00","O H","61846","32.03","-2.65","7.39","1"
"2025/04/07 23:15:00","PJM","61847","41.99","-0.08","0","1"
"2025/04/07 23:15:00","WEST","61752","34.54","-1.73","5.8","1"
"2025/04/07 23:20:00","CAPITL","61757","44.82","1.13","0","1"
"2025/04/07 23:20:00","CENTRL","61754","46.8","-0.22","-3.33","1"
"2025/04/07 23:20:00","DUNWOD","61760","45.57","1.88","0","1"
"2025/04/07 23:20:00","GENESE","61753","42.51","-1.18","0","1"
"2025/04/07 23:20:00","H Q","61844","43.91","0.22","0","1"
