"RTD End Time Stamp","Zone Name","Zone PTID","RTD Actual Load"
"2025/04/03 03:00:00","DUNWOD","61760","475.859"
"2025/04/03 03:00:00","GENESE","61753","880.6594"
"2025/04/03 03:00:00","HUD VL","61758","865.0091"
"2025/04/03 03:00:00","LONGIL","61762","1629.9402"
"2025/04/03 03:00:00","MHK VL","61756","763.3477"
"2025/04/03 03:00:00","MILLWD","61759","232.5578"
"2025/04/03 03:00:00","N.Y.C.","61761","4149.4287"
"2025/04/03 03:00:00","NORTH","61755","615.6685"
"2025/04/03 03:00:00","WEST","61752","1499.1497"
"2025/04/03 03:05:00","CAPITL","61757","1107.087"
"2025/04/03 03:05:00","CENTRL","61754","1456.7878"
"2025/04/03 03:05:00","DUNWOD","61760","486.8997"
"2025/04/03 03:05:00","GENESE","61753","872.8134"
"2025/04/03 03:05:00","HUD VL","61758","897.7588"
"2025/04/03 03:05:00","LONGIL","61762","1615.2803"
"2025/04/03 03:05:00","MHK VL","61756","759.4683"
"2025/04/03 03:05:00","MILLWD","61759","226.6374"
"2025/04/03 03:05:00","N.Y.C.","61761","4175.1567"
"2025/04/03 03:05:00","NORTH","61755","629.0043"
"2025/04/03 03:05:00","WEST","61752","1519.2195"
"2025/04/03 03:10:00","CAPITL","61757","1113.2772"
"2025/04/03 03:10:00","CENTRL","61754","1444.2211"
"2025/04/03 03:10:00","DUNWOD","61760","472.0094"
"2025/04/03 03:10:00","GENESE","61753","881.9471"
"2025/04/03 03:10:00","HUD VL","61758","839.1523"
"2025/04/03 03:10:00","LONGIL","61762","1621.5527"
"2025/04/03 03:10:00","MHK VL","61756","780.0098"
"2025/04/03 03:10:00","MILLWD","61759","246.1566"
"2025/04/03 03:10:00","N.Y.C.","61761","4181.506"
"2025/04/03 03:10:00","NORTH","61755","612.6077"
"2025/04/03 03:10:00","WEST","61752","1500.5608"
"2025/04/03 03:15:00","CAPITL","61757","1117.9691"
"2025/04/03 03:15:00","CENTRL","61754","1461.0092"
"2025/04/03 03:15:00","DUNWOD","61760","479.8117"
"2025/04/03 03:15:00","GENESE","61753","875.8842"
"2025/04/03 03:15:00","HUD VL","61758","876.5969"
"2025/04/03 03:15:00","LONGIL","61762","1614.626"
"2025/04/03 03:15:00","MHK VL","61756","770.2302"
"2025/04/03 03:15:00","MILLWD","61759","231.613"
"2025/04/03 03:15:00","N.Y.C.","61761","4145.1836"
"2025/04/03 03:15:00","NORTH","61755","607.5341"
"2025/04/03 03:15:00","WEST","61752","1506.4932"
"2025/04/03 03:20:00","CAPITL","61757","1116.2136"
"2025/04/03 03:20:00","CENTRL","61754","1397.965"
"2025/04/03 03:20:00","DUNWOD","61760","472.0283"
"2025/04/03 03:20:00","GENESE","61753","892.3799"
"2025/04/03 03:20:00","HUD VL","61758","882.9251"
"2025/04/03 03:20:00","LONGIL","61762","1615.2992"
"2025/04/03 03:20:00","MHK VL","61756","762.5881"
"2025/04/03 03:20:00","MILLWD","61759","239.3852"
"2025/04/03 03:20:00","N.Y.C.","61761","4178.7363"
"2025/04/03 03:20:00","NORTH","61755","622.0724"
"2025/04/03 03:20:00","WEST","61752","1516.3682"
"2025/04/03 03:25:00","CAPITL","61757","1093.7042"
"2025/04/03 03:25:00","CENTRL","61754","1428.8992"
"2025/04/03 03:25:00","DUNWOD","61760","480.6759"
"2025/04/03 03:25:00","GENESE","61753","876.1582"
"2025/04/03 03:25:00","HUD VL","61758","860.2816"
"2025/04/03 03:25:00","LONGIL","61762","1621.7112"
"2025/04/03 03:25:00","MHK VL","61756","755.4431"
"2025/04/03 03:25:00","MILLWD","61759","228.2667"
"2025/04/03 03:25:00","N.Y.C.","61761","4130.0303"
"2025/04/03 03:25:00","NORTH","61755","622.232"
"2025/04/03 03:25:00","WEST","61752","1485.9288"
"2025/04/03 03:30:00","CAPITL","61757","1091.9895"
"2025/04/03 03:30:00","CENTRL","61754","1412.616"
"2025/04/03 03:30:00","DUNWOD","61760","479.6212"
"2025/04/03 03:30:00","GENESE","61753","876.5178"
"2025/04/03 03:30:00","HUD VL","61758","870.2921"
"2025/04/03 03:30:00","LONGIL","61762","1616.6797"
"2025/04/03 03:30:00","MHK VL","61756","773.9054"
"2025/04/03 03:30:00","MILLWD","61759","229.3369"
"2025/04/03 03:30:00","N.Y.C.","61761","4145.848"
"2025/04/03 03:30:00","NORTH","61755","608.4243"
"2025/04/03 03:30:00","WEST","61752","1526.9287"
"2025/04/03 03:35:00","CAPITL","61757","1090.2894"
"2025/04/03 03:35:00","CENTRL","61754","1427.936"
"2025/04/03 03:35:00","DUNWOD","61760","476.0388"
"2025/04/03 03:35:00","GENESE","61753","879.8616"
"2025/04/03 03:35:00","HUD VL","61758","897.7584"
"2025/04/03 03:35:00","LONGIL","61762","1610.1965"
"2025/04/03 03:35:00","MHK VL","61756","757.0975"
"2025/04/03 03:35:00","MILLWD","61759","219.0791"
"2025/04/03 03:35:00","N.Y.C.","61761","4140.0103"
"2025/04/03 03:35:00","NORTH","61755","616.6615"
"2025/04/03 03:35:00","WEST","61752","1517.2878"
"2025/04/03 03:40:00","CAPITL","61757","1120.8396"
"2025/04/03 03:40:00","CENTRL","61754","1433.7876"
"2025/04/03 03:40:00","DUNWOD","61760","470.7278"
"2025/04/03 03:40:00","GENESE","61753","880.7197"
"2025/04/03 03:40:00","HUD VL","61758","878.7366"
"2025/04/03 03:40:00","LONGIL","61762","1612.3152"
"2025/04/03 03:40:00","MHK VL","61756","762.4395"
"2025/04/03 03:40:00","MILLWD","61759","230.205"
"2025/04/03 03:40:00","N.Y.C.","61761","4137.9326"
"2025/04/03 03:40:00","NORTH","61755","612.4736"
"2025/04/03 03:40:00","WEST","61752","1499.491"
"2025/04/03 03:45:00","CAPITL","61757","1076.1846"
"2025/04/03 03:45:00","CENTRL","61754","1426.7004"
"2025/04/03 03:45:00","DUNWOD","61760","470.109"
"2025/04/03 03:45:00","GENESE","61753","879.1419"
"2025/04/03 03:45:00","HUD VL","61758","889.6107"
"2025/04/03 03:45:00","LONGIL","61762","1609.6528"
"2025/04/03 03:45:00","MHK VL","61756","749.1151"
"2025/04/03 03:45:00","MILLWD","61759","227.4589"
"2025/04/03 03:45:00","N.Y.C.","61761","4137.3696"
"2025/04/03 03:45:00","NORTH","61755","617.7112"
"2025/04/03 03:45:00","WEST","61752","1516.5214"
"2025/04/03 03:50:00","CAPITL","61757","1106.5598"
"2025/04/03 03:50:00","CENTRL","61754","1437.7004"
"2025/04/03 03:50:00","DUNWOD","61760","466.1697"
"2025/04/03 03:50:00","GENESE","61753","877.7087"
"2025/04/03 03:50:00","HUD VL","61758","878.3383"
"2025/04/03 03:50:00","LONGIL","61762","1614.5212"
"2025/04/03 03:50:00","MHK VL","61756","766.4072"
"2025/04/03 03:50:00","MILLWD","61759","230.9265"
"2025/04/03 03:50:00","N.Y.C.","61761","4146.04"
"2025/04/03 03:50:00","NORTH","61755","610.1266"
"2025/04/03 03:50:00","WEST","61752","1517.7898"
"2025/04/03 03:55:00","CAPITL","61757","1103.6522"
"2025/04/03 03:55:00","CENTRL","61754","1445.5568"
"2025/04/03 03:55:00","DUNWOD","61760","471.7626"
"2025/04/03 03:55:00","GENESE","61753","880.6365"
"2025/04/03 03:55:00","HUD VL","61758","892.2562"
"2025/04/03 03:55:00","LONGIL","61762","1618.149"
"2025/04/03 03:55:00","MHK VL","61756","753.0627"
"2025/04/03 03:55:00","MILLWD","61759","223.4243"
"2025/04/03 03:55:00","N.Y.C.","61761","4146.7974"
"2025/04/03 03:55:00","NORTH","61755","609.169"
"2025/04/03 03:55:00","WEST","61752","1503.047"
"2025/04/03 04:00:00","CAPITL","61757","1088.2451"
"2025/04/03 04:00:00","CENTRL","61754","1453.9442"
"2025/04/03 04:00:00","DUNWOD","61760","477.2652"
"2025/04/03 04:00:00","GENESE","61753","876.9352"
"2025/04/03 04:00:00","HUD VL","61758","892.4846"
"2025/04/03 04:00:00","LONGIL","61762","1619.1383"
"2025/04/03 04:00:00","MHK VL","61756","782.7864"
"2025/04/03 04:00:00","MILLWD","61759","224.0035"
"2025/04/03 04:00:00","N.Y.C.","61761","4114.945"
"2025/04/03 04:00:00","NORTH","61755","600.0469"
"2025/04/03 04:00:00","WEST","61752","1514.3398"
"2025/04/03 04:05:00","CAPITL","61757","1125.3029"
"2025/04/03 04:05:00","CENTRL","61754","1427.1486"
"2025/04/03 04:05:00","DUNWOD","61760","450.1582"
"2025/04/03 04:05:00","GENESE","61753","880.7248"
"2025/04/03 04:05:00","HUD VL","61758","876.4171"
"2025/04/03 04:05:00","LONGIL","61762","1621.627"
"2025/04/03 04:05:00","MHK VL","61756","740.5446"
"2025/04/03 04:05:00","MILLWD","61759","254.7229"
"2025/04/03 04:05:00","N.Y.C.","61761","4135.443"
"2025/04/03 04:05:00","NORTH","61755","606.6791"
"2025/04/03 04:05:00","WEST","61752","1523.1592"
"2025/04/03 04:10:00","CAPITL","61757","1104.1594"
"2025/04/03 04:10:00","CENTRL","61754","1439.8066"
"2025/04/03 04:10:00","DUNWOD","61760","472.3007"
"2025/04/03 04:10:00","GENESE","61753","883.9822"
"2025/04/03 04:10:00","HUD VL","61758","867.3294"
"2025/04/03 04:10:00","LONGIL","61762","1612.1746"
"2025/04/03 04:10:00","MHK VL","61756","778.0641"
"2025/04/03 04:10:00","MILLWD","61759","246.6936"
"2025/04/03 04:10:00","N.Y.C.","61761","4154.986"
"2025/04/03 04:10:00","NORTH","61755","616.2373"
"2025/04/03 04:10:00","WEST","61752","1501.6909"
"2025/04/03 04:15:00","CAPITL","61757","1096.2522"
"2025/04/03 04:15:00","CENTRL","61754","1438.2343"
"2025/04/03 04:15:00","DUNWOD","61760","473.3505"
"2025/04/03 04:15:00","GENESE","61753","892.0641"
"2025/04/03 04:15:00","HUD VL","61758","892.2821"
"2025/04/03 04:15:00","LONGIL","61762","1626.856"
"2025/04/03 04:15:00","MHK VL","61756","760.1884"
"2025/04/03 04:15:00","MILLWD","61759","238.4576"
"2025/04/03 04:15:00","N.Y.C.","61761","4153.457"
"2025/04/03 04:15:00","NORTH","61755","611.973"
"2025/04/03 04:15:00","WEST","61752","1511.7697"
"2025/04/03 04:20:00","CAPITL","61757","1112.8176"
"2025/04/03 04:20:00","CENTRL","61754","1418.8934"
"2025/04/03 04:20:00","DUNWOD","61760","480.6743"
"2025/04/03 04:20:00","GENESE","61753","887.5508"
"2025/04/03 04:20:00","HUD VL","61758","888.6078"
"2025/04/03 04:20:00","LONGIL","61762","1624.0674"
"2025/04/03 04:20:00","MHK VL","61756","768.1224"
"2025/04/03 04:20:00","MILLWD","61759","227.8876"
"2025/04/03 04:20:00","N.Y.C.","61761","4148.124"
"2025/04/03 04:20:00","NORTH","61755","618.2421"
"2025/04/03 04:20:00","WEST","61752","1521.3782"
"2025/04/03 04:25:00","CAPITL","61757","1121.427"
"2025/04/03 04:25:00","CENTRL","61754","1437.5946"
"2025/04/03 04:25:00","DUNWOD","61760","472.6997"
"2025/04/03 04:25:00","GENESE","61753","882.1802"
"2025/04/03 04:25:00","HUD VL","61758","889.5747"
"2025/04/03 04:25:00","LONGIL","61762","1623.5458"
"2025/04/03 04:25:00","MHK VL","61756","774.0944"
"2025/04/03 04:25:00","MILLWD","61759","235.1433"
"2025/04/03 04:25:00","N.Y.C.","61761","4158.575"
"2025/04/03 04:25:00","NORTH","61755","604.5588"
"2025/04/03 04:25:00","WEST","61752","1518.4993"
"2025/04/03 04:30:00","CAPITL","61757","1098.6201"
"2025/04/03 04:30:00","CENTRL","61754","1432.7076"
"2025/04/03 04:30:00","DUNWOD","61760","479.8467"
"2025/04/03 04:30:00","GENESE","61753","887.6075"
"2025/04/03 04:30:00","HUD VL","61758","881.1016"
"2025/04/03 04:30:00","LONGIL","61762","1627.9382"
"2025/04/03 04:30:00","MHK VL","61756","788.1444"
"2025/04/03 04:30:00","MILLWD","61759","242.2217"
"2025/04/03 04:30:00","N.Y.C.","61761","4152.4727"
"2025/04/03 04:30:00","NORTH","61755","613.6019"
"2025/04/03 04:30:00","WEST","61752","1522.8646"
"2025/04/03 04:35:00","CAPITL","61757","1126.9142"
"2025/04/03 04:35:00","CENTRL","61754","1425.46"
"2025/04/03 04:35:00","DUNWOD","61760","475.9648"
"2025/04/03 04:35:00","GENESE","61753","890.4492"
"2025/04/03 04:35:00","HUD VL","61758","893.6757"
"2025/04/03 04:35:00","LONGIL","61762","1646.9718"
"2025/04/03 04:35:00","MHK VL","61756","770.6014"
"2025/04/03 04:35:00","MILLWD","61759","231.2414"
"2025/04/03 04:35:00","N.Y.C.","61761","4164.299"
"2025/04/03 04:35:00","NORTH","61755","616.345"
"2025/04/03 04:35:00","WEST","61752","1532.078"
"2025/04/03 04:40:00","CAPITL","61757","1148.1577"
"2025/04/03 04:40:00","CENTRL","61754","1428.7528"
"2025/04/03 04:40:00","DUNWOD","61760","477.4663"
"2025/04/03 04:40:00","GENESE","61753","893.9751"
"2025/04/03 04:40:00","HUD VL","61758","885.6097"
"2025/04/03 04:40:00","LONGIL","61762","1659.9373"
"2025/04/03 04:40:00","MHK VL","61756","778.4838"
"2025/04/03 04:40:00","MILLWD","61759","232.9199"
"2025/04/03 04:40:00","N.Y.C.","61761","4172.7676"
"2025/04/03 04:40:00","NORTH","61755","609.8402"
"2025/04/03 04:40:00","WEST","61752","1532.6229"
"2025/04/03 04:45:00","CAPITL","61757","1129.5321"
"2025/04/03 04:45:00","CENTRL","61754","1448.8123"
"2025/04/03 04:45:00","DUNWOD","61760","479.0858"
"2025/04/03 04:45:00","GENESE","61753","892.4296"
"2025/04/03 04:45:00","HUD VL","61758","872.3319"
"2025/04/03 04:45:00","LONGIL","61762","1650.7391"
"2025/04/03 04:45:00","MHK VL","61756","791.0326"
"2025/04/03 04:45:00","MILLWD","61759","242.0139"
"2025/04/03 04:45:00","N.Y.C.","61761","4179.0625"
"2025/04/03 04:45:00","NORTH","61755","621.5938"
"2025/04/03 04:45:00","WEST","61752","1541.3328"
"2025/04/03 04:50:00","CAPITL","61757","1140.4686"
"2025/04/03 04:50:00","CENTRL","61754","1442.0831"
"2025/04/03 04:50:00","DUNWOD","61760","482.6431"
"2025/04/03 04:50:00","GENESE","61753","900.6054"
"2025/04/03 04:50:00","HUD VL","61758","879.8934"
"2025/04/03 04:50:00","LONGIL","61762","1655.6272"
"2025/04/03 04:50:00","MHK VL","61756","787.4824"
"2025/04/03 04:50:00","MILLWD","61759","244.4051"
"2025/04/03 04:50:00","N.Y.C.","61761","4187.463"
"2025/04/03 04:50:00","NORTH","61755","619.3325"
"2025/04/03 04:50:00","WEST","61752","1534.5513"
"2025/04/03 04:55:00","CAPITL","61757","1122.0833"
"2025/04/03 04:55:00","CENTRL","61754","1464.0917"
"2025/04/03 04:55:00","DUNWOD","61760","487.4873"
"2025/04/03 04:55:00","GENESE","61753","896.3055"
"2025/04/03 04:55:00","HUD VL","61758","903.3101"
"2025/04/03 04:55:00","LONGIL","61762","1658.6296"
"2025/04/03 04:55:00","MHK VL","61756","776.0957"
"2025/04/03 04:55:00","MILLWD","61759","232.5484"
"2025/04/03 04:55:00","N.Y.C.","61761","4212.0137"
"2025/04/03 04:55:00","NORTH","61755","622.7343"
"2025/04/03 04:55:00","WEST","61752","1542.5247"
"2025/04/03 05:00:00","CAPITL","61757","1130.4521"
"2025/04/03 05:00:00","CENTRL","61754","1444.1862"
"2025/04/03 05:00:00","DUNWOD","61760","474.5965"
"2025/04/03 05:00:00","GENESE","61753","905.3915"
"2025/04/03 05:00:00","HUD VL","61758","875.7308"
"2025/04/03 05:00:00","LONGIL","61762","1677.728"
"2025/04/03 05:00:00","MHK VL","61756","831.0759"
"2025/04/03 05:00:00","MILLWD","61759","251.6168"
"2025/04/03 05:00:00","N.Y.C.","61761","4216.2417"
"2025/04/03 05:00:00","NORTH","61755","583.4977"
"2025/04/03 05:00:00","WEST","61752","1539.1523"
"2025/04/03 05:05:00","CAPITL","61757","1159.6938"
"2025/04/03 05:05:00","CENTRL","61754","1453.275"
"2025/04/03 05:05:00","DUNWOD","61760","484.9507"
"2025/04/03 05:05:00","GENESE","61753","905.0486"
"2025/04/03 05:05:00","HUD VL","61758","891.0136"
"2025/04/03 05:05:00","LONGIL","61762","1670.2008"
"2025/04/03 05:05:00","MHK VL","61756","800.3226"
"2025/04/03 05:05:00","MILLWD","61759","256.7828"
"2025/04/03 05:05:00","N.Y.C.","61761","4225.702"
"2025/04/03 05:05:00","NORTH","61755","607.8858"
"2025/04/03 05:05:00","WEST","61752","1550.6464"
"2025/04/03 05:10:00","CAPITL","61757","1146.9213"
"2025/04/03 05:10:00","CENTRL","61754","1461.5768"
"2025/04/03 05:10:00","DUNWOD","61760","491.3586"
"2025/04/03 05:10:00","GENESE","61753","915.4965"
"2025/04/03 05:10:00","HUD VL","61758","874.7596"
"2025/04/03 05:10:00","LONGIL","61762","1700.6185"
"2025/04/03 05:10:00","MHK VL","61756","805.9913"
"2025/04/03 05:10:00","MILLWD","61759","261.8277"
"2025/04/03 05:10:00","N.Y.C.","61761","4283.098"
"2025/04/03 05:10:00","NORTH","61755","627.7186"
"2025/04/03 05:10:00","WEST","61752","1558.979"
"2025/04/03 05:15:00","CAPITL","61757","1161.1974"
"2025/04/03 05:15:00","CENTRL","61754","1463.0001"
"2025/04/03 05:15:00","DUNWOD","61760","503.4171"
"2025/04/03 05:15:00","GENESE","61753","921.3329"
"2025/04/03 05:15:00","HUD VL","61758","911.5911"
"2025/04/03 05:15:00","LONGIL","61762","1711.2188"
"2025/04/03 05:15:00","MHK VL","61756","803.0914"
"2025/04/03 05:15:00","MILLWD","61759","240.4846"
"2025/04/03 05:15:00","N.Y.C.","61761","4289.827"
"2025/04/03 05:15:00","NORTH","61755","630.2029"
"2025/04/03 05:15:00","WEST","61752","1570.5876"
"2025/04/03 05:16:39","CAPITL","61757","1180.7849"
"2025/04/03 05:16:39","CENTRL","61754","1462.0449"
"2025/04/03 05:16:39","DUNWOD","61760","514.4468"
"2025/04/03 05:16:39","GENESE","61753","932.4144"
"2025/04/03 05:16:39","HUD VL","61758","916.917"
"2025/04/03 05:16:39","LONGIL","61762","1717.7858"
"2025/04/03 05:16:39","MHK VL","61756","814.0681"
"2025/04/03 05:16:39","MILLWD","61759","250.8291"
"2025/04/03 05:16:39","N.Y.C.","61761","4301.5454"
"2025/04/03 05:16:39","NORTH","61755","614.1953"
"2025/04/03 05:16:39","WEST","61752","1549.2324"
"2025/04/03 05:19:27","CAPITL","61757","1155.2455"
"2025/04/03 05:19:27","CENTRL","61754","1468.9847"
"2025/04/03 05:19:27","DUNWOD","61760","510.4281"
"2025/04/03 05:19:27","GENESE","61753","923.2596"
"2025/04/03 05:19:27","HUD VL","61758","919.2454"
"2025/04/03 05:19:27","LONGIL","61762","1724.7659"
"2025/04/03 05:19:27","MHK VL","61756","799.9019"
"2025/04/03 05:19:27","MILLWD","61759","245.8233"
"2025/04/03 05:19:27","N.Y.C.","61761","4316.638"
"2025/04/03 05:19:27","NORTH","61755","627.1897"
"2025/04/03 05:19:27","WEST","61752","1592.0833"
"2025/04/03 05:20:00","CAPITL","61757","1185.1936"
"2025/04/03 05:20:00","CENTRL","61754","1496.1445"
"2025/04/03 05:20:00","DUNWOD","61760","512.0296"
"2025/04/03 05:20:00","GENESE","61753","924.3029"
"2025/04/03 05:20:00","HUD VL","61758","900.6281"
"2025/04/03 05:20:00","LONGIL","61762","1724.0927"
"2025/04/03 05:20:00","MHK VL","61756","803.2804"
"2025/04/03 05:20:00","MILLWD","61759","245.7741"
"2025/04/03 05:20:00","N.Y.C.","61761","4315.548"
"2025/04/03 05:20:00","NORTH","61755","628.7096"
"2025/04/03 05:20:00","WEST","61752","1579.4126"
"2025/04/03 05:25:00","CAPITL","61757","1167.5071"
"2025/04/03 05:25:00","CENTRL","61754","1473.2899"
"2025/04/03 05:25:00","DUNWOD","61760","506.3242"
"2025/04/03 05:25:00","GENESE","61753","925.7264"
"2025/04/03 05:25:00","HUD VL","61758","912.6049"
"2025/04/03 05:25:00","LONGIL","61762","1728.4578"
"2025/04/03 05:25:00","MHK VL","61756","818.7177"
"2025/04/03 05:25:00","MILLWD","61759","250.8884"
"2025/04/03 05:25:00","N.Y.C.","61761","4346.3"
"2025/04/03 05:25:00","NORTH","61755","632.1666"
"2025/04/03 05:25:00","WEST","61752","1577.0203"
"2025/04/03 05:30:00","CAPITL","61757","1183.3553"
"2025/04/03 05:30:00","CENTRL","61754","1462.5005"
"2025/04/03 05:30:00","DUNWOD","61760","523.4364"
"2025/04/03 05:30:00","GENESE","61753","936.1055"
"2025/04/03 05:30:00","HUD VL","61758","920.7765"
"2025/04/03 05:30:00","LONGIL","61762","1732.457"
"2025/04/03 05:30:00","MHK VL","61756","822.9895"
"2025/04/03 05:30:00","MILLWD","61759","240"
"2025/04/03 05:30:00","N.Y.C.","61761","4351.334"
"2025/04/03 05:30:00","NORTH","61755","632.9945"
"2025/04/03 05:30:00","WEST","61752","1585.0923"
"2025/04/03 05:35:00","CAPITL","61757","1185.9548"
"2025/04/03 05:35:00","CENTRL","61754","1483.732"
"2025/04/03 05:35:00","DUNWOD","61760","515.115"
"2025/04/03 05:35:00","GENESE","61753","944.6013"
"2025/04/03 05:35:00","HUD VL","61758","930.05"
"2025/04/03 05:35:00","LONGIL","61762","1740.4508"
"2025/04/03 05:35:00","MHK VL","61756","827.9052"
"2025/04/03 05:35:00","MILLWD","61759","257.9396"
"2025/04/03 05:35:00","N.Y.C.","61761","4382.879"
"2025/04/03 05:35:00","NORTH","61755","634.8525"
"2025/04/03 05:35:00","WEST","61752","1584.5803"
"2025/04/03 05:40:00","CAPITL","61757","1194.847"
"2025/04/03 05:40:00","CENTRL","61754","1481.8857"
"2025/04/03 05:40:00","DUNWOD","61760","529.6025"
"2025/04/03 05:40:00","GENESE","61753","941.8377"
"2025/04/03 05:40:00","HUD VL","61758","923.8618"
"2025/04/03 05:40:00","LONGIL","61762","1765.0596"
"2025/04/03 05:40:00","MHK VL","61756","824.7347"
"2025/04/03 05:40:00","MILLWD","61759","243.5844"
"2025/04/03 05:40:00","N.Y.C.","61761","4411.2344"
"2025/04/03 05:40:00","NORTH","61755","640.4239"
"2025/04/03 05:40:00","WEST","61752","1597.9822"
"2025/04/03 05:45:00","CAPITL","61757","1193.0818"
"2025/04/03 05:45:00","CENTRL","61754","1488.6506"
"2025/04/03 05:45:00","DUNWOD","61760","524.3856"
"2025/04/03 05:45:00","GENESE","61753","948.3696"
"2025/04/03 05:45:00","HUD VL","61758","930.3209"
"2025/04/03 05:45:00","LONGIL","61762","1770.8857"
"2025/04/03 05:45:00","MHK VL","61756","835.8648"
"2025/04/03 05:45:00","MILLWD","61759","249.1734"
"2025/04/03 05:45:00","N.Y.C.","61761","4455.3174"
"2025/04/03 05:45:00","NORTH","61755","633.7295"
"2025/04/03 05:45:00","WEST","61752","1614.9258"
"2025/04/03 05:50:00","CAPITL","61757","1194.3862"
"2025/04/03 05:50:00","CENTRL","61754","1521.6715"
"2025/04/03 05:50:00","DUNWOD","61760","526.0071"
"2025/04/03 05:50:00","GENESE","61753","950.7733"
"2025/04/03 05:50:00","HUD VL","61758","960.5153"
"2025/04/03 05:50:00","LONGIL","61762","1772.2264"
"2025/04/03 05:50:00","MHK VL","61756","854.533"
"2025/04/03 05:50:00","MILLWD","61759","245.7469"
"2025/04/03 05:50:00","N.Y.C.","61761","4446.7627"
"2025/04/03 05:50:00","NORTH","61755","624.0175"
"2025/04/03 05:50:00","WEST","61752","1610.1194"
"2025/04/03 05:55:00","CAPITL","61757","1227.8334"
"2025/04/03 05:55:00","CENTRL","61754","1503.3386"
"2025/04/03 05:55:00","DUNWOD","61760","527.6519"
"2025/04/03 05:55:00","GENESE","61753","961.3335"
"2025/04/03 05:55:00","HUD VL","61758","936.8007"
"2025/04/03 05:55:00","LONGIL","61762","1790.6725"
"2025/04/03 05:55:00","MHK VL","61756","845.8821"
"2025/04/03 05:55:00","MILLWD","61759","253.1063"
"2025/04/03 05:55:00","N.Y.C.","61761","4496.666"
"2025/04/03 05:55:00","NORTH","61755","638.2962"
"2025/04/03 05:55:00","WEST","61752","1636.477"
"2025/04/03 06:00:00","CAPITL","61757","1240.7274"
"2025/04/03 06:00:00","CENTRL","61754","1506.0566"
"2025/04/03 06:00:00","DUNWOD","61760","533.6999"
"2025/04/03 06:00:00","GENESE","61753","977.8307"
"2025/04/03 06:00:00","HUD VL","61758","937.8097"
"2025/04/03 06:00:00","LONGIL","61762","1823.2606"
"2025/04/03 06:00:00","MHK VL","61756","859.7498"
"2025/04/03 06:00:00","MILLWD","61759","265.2461"
"2025/04/03 06:00:00","N.Y.C.","61761","4550.128"
"2025/04/03 06:00:00","NORTH","61755","633.0695"
"2025/04/03 06:00:00","WEST","61752","1618.1874"
"2025/04/03 06:05:00","CAPITL","61757","1255.264"
"2025/04/03 06:05:00","CENTRL","61754","1543.1945"
"2025/04/03 06:05:00","DUNWOD","61760","528.8414"
"2025/04/03 06:05:00","GENESE","61753","984.0868"
"2025/04/03 06:05:00","HUD VL","61758","947.61"
"2025/04/03 06:05:00","LONGIL","61762","1816.0205"
"2025/04/03 06:05:00","MHK VL","61756","862.4789"
"2025/04/03 06:05:00","MILLWD","61759","276.6893"
"2025/04/03 06:05:00","N.Y.C.","61761","4575.165"
"2025/04/03 06:05:00","NORTH","61755","622.1076"
"2025/04/03 06:05:00","WEST","61752","1626.8042"
"2025/04/03 06:10:00","CAPITL","61757","1282.1865"
"2025/04/03 06:10:00","CENTRL","61754","1565.7286"
"2025/04/03 06:10:00","DUNWOD","61760","542.4362"
"2025/04/03 06:10:00","GENESE","61753","1005.5834"
"2025/04/03 06:10:00","HUD VL","61758","955.1993"
"2025/04/03 06:10:00","LONGIL","61762","1848.7886"
"2025/04/03 06:10:00","MHK VL","61756","903.5493"
"2025/04/03 06:10:00","MILLWD","61759","276.2873"
"2025/04/03 06:10:00","N.Y.C.","61761","4631.1274"
"2025/04/03 06:10:00","NORTH","61755","628.6602"
"2025/04/03 06:10:00","WEST","61752","1666.4028"
"2025/04/03 06:13:41","CAPITL","61757","1276.8193"
"2025/04/03 06:13:41","CENTRL","61754","1595.4865"
"2025/04/03 06:13:41","DUNWOD","61760","558.6269"
"2025/04/03 06:13:41","GENESE","61753","1016.6647"
"2025/04/03 06:13:41","HUD VL","61758","1002.9205"
"2025/04/03 06:13:41","LONGIL","61762","1882.7256"
"2025/04/03 06:13:41","MHK VL","61756","884.8732"
"2025/04/03 06:13:41","MILLWD","61759","273.9645"
"2025/04/03 06:13:41","N.Y.C.","61761","4702.332"
"2025/04/03 06:13:41","NORTH","61755","646.1086"
"2025/04/03 06:13:41","WEST","61752","1681.5116"
"2025/04/03 06:15:00","CAPITL","61757","1293.1917"
"2025/04/03 06:15:00","CENTRL","61754","1589.1678"
"2025/04/03 06:15:00","DUNWOD","61760","572.0706"
"2025/04/03 06:15:00","GENESE","61753","1028.925"
"2025/04/03 06:15:00","HUD VL","61758","995.7872"
"2025/04/03 06:15:00","LONGIL","61762","1882.0411"
"2025/04/03 06:15:00","MHK VL","61756","896.5868"
"2025/04/03 06:15:00","MILLWD","61759","265.3527"
"2025/04/03 06:15:00","N.Y.C.","61761","4701.1685"
"2025/04/03 06:15:00","NORTH","61755","640.3035"
"2025/04/03 06:15:00","WEST","61752","1678.0707"
"2025/04/03 06:15:41","CAPITL","61757","1278.2025"
"2025/04/03 06:15:41","CENTRL","61754","1602.8743"
"2025/04/03 06:15:41","DUNWOD","61760","569.9973"
"2025/04/03 06:15:41","GENESE","61753","1028.9512"
"2025/04/03 06:15:41","HUD VL","61758","1018.2141"
"2025/04/03 06:15:41","LONGIL","61762","1887.4591"
