"RTD End Time Stamp","Zone Name","Zone PTID","RTD Actual Load"
"2025/04/07 10:10:00","CENTRL","61754","1453.5157"
"2025/04/07 10:10:00","DUNWOD","61760","697.3162"
"2025/04/07 10:10:00","GENESE","61753","813.0171"
"2025/04/07 10:10:00","HUD VL","61758","1143.6477"
"2025/04/07 10:10:00","LONGIL","61762","2199.0208"
"2025/04/07 10:10:00","MHK VL","61756","619.5278"
"2025/04/07 10:10:00","MILLWD","61759","327.6469"
"2025/04/07 10:10:00","N.Y.C.","61761","5777.41"
"2025/04/07 10:10:00","NORTH","61755","500.2451"
"2025/04/07 10:10:00","WEST","61752","1636.1399"
"2025/04/07 10:15:00","CAPITL","61757","1241.6617"
"2025/04/07 10:15:00","CENTRL","61754","1426.3943"
"2025/04/07 10:15:00","DUNWOD","61760","683.0903"
"2025/04/07 10:15:00","GENESE","61753","811.0498"
"2025/04/07 10:15:00","HUD VL","61758","1138.4609"
"2025/04/07 10:15:00","LONGIL","61762","2195.108"
"2025/04/07 10:15:00","MHK VL","61756","604.3958"
"2025/04/07 10:15:00","MILLWD","61759","335.099"
"2025/04/07 10:15:00","N.Y.C.","61761","5792.251"
"2025/04/07 10:15:00","NORTH","61755","491.4303"
"2025/04/07 10:15:00","WEST","61752","1641.3909"
"2025/04/07 10:20:00","CAPITL","61757","1245.8018"
"2025/04/07 10:20:00","CENTRL","61754","1451.9861"
"2025/04/07 10:20:00","DUNWOD","61760","685.4705"
"2025/04/07 10:20:00","GENESE","61753","813.8453"
"2025/04/07 10:20:00","HUD VL","61758","1124.124"
"2025/04/07 10:20:00","LONGIL","61762","2206.4155"
"2025/04/07 10:20:00","MHK VL","61756","618.9576"
"2025/04/07 10:20:00","MILLWD","61759","336.5487"
"2025/04/07 10:20:00","N.Y.C.","61761","5801.3213"
"2025/04/07 10:20:00","NORTH","61755","492.4787"
"2025/04/07 10:20:00","WEST","61752","1626.9978"
"2025/04/07 10:25:00","CAPITL","61757","1227.7979"
"2025/04/07 10:25:00","CENTRL","61754","1432.0405"
"2025/04/07 10:25:00","DUNWOD","61760","682.1984"
"2025/04/07 10:25:00","GENESE","61753","804.0352"
"2025/04/07 10:25:00","HUD VL","61758","1153.334"
"2025/04/07 10:25:00","LONGIL","61762","2197.975"
"2025/04/07 10:25:00","MHK VL","61756","599.6137"
"2025/04/07 10:25:00","MILLWD","61759","327.2771"
"2025/04/07 10:25:00","N.Y.C.","61761","5833.452"
"2025/04/07 10:25:00","NORTH","61755","498.5246"
"2025/04/07 10:25:00","WEST","61752","1646.9552"
"2025/04/07 10:30:00","CAPITL","61757","1249.6843"
"2025/04/07 10:30:00","CENTRL","61754","1471.1722"
"2025/04/07 10:30:00","DUNWOD","61760","694.6583"
"2025/04/07 10:30:00","GENESE","61753","798.7357"
"2025/04/07 10:30:00","HUD VL","61758","1144.3597"
"2025/04/07 10:30:00","LONGIL","61762","2201.9731"
"2025/04/07 10:30:00","MHK VL","61756","592.897"
"2025/04/07 10:30:00","MILLWD","61759","332.3701"
"2025/04/07 10:30:00","N.Y.C.","61761","5825.412"
"2025/04/07 10:30:00","NORTH","61755","501.9773"
"2025/04/07 10:30:00","WEST","61752","1626.3234"
"2025/04/07 10:35:00","CAPITL","61757","1237.0293"
"2025/04/07 10:35:00","CENTRL","61754","1457.6058"
"2025/04/07 10:35:00","DUNWOD","61760","682.6139"
"2025/04/07 10:35:00","GENESE","61753","800.7277"
"2025/04/07 10:35:00","HUD VL","61758","1149.4843"
"2025/04/07 10:35:00","LONGIL","61762","2216.5303"
"2025/04/07 10:35:00","MHK VL","61756","602.9974"
"2025/04/07 10:35:00","MILLWD","61759","337.1279"
"2025/04/07 10:35:00","N.Y.C.","61761","5847.365"
"2025/04/07 10:35:00","NORTH","61755","492.3066"
"2025/04/07 10:35:00","WEST","61752","1613.9899"
"2025/04/07 10:40:00","CAPITL","61757","1241.2388"
"2025/04/07 10:40:00","CENTRL","61754","1454.905"
"2025/04/07 10:40:00","DUNWOD","61760","689.0084"
"2025/04/07 10:40:00","GENESE","61753","796.5985"
"2025/04/07 10:40:00","HUD VL","61758","1124.5236"
"2025/04/07 10:40:00","LONGIL","61762","2215.607"
"2025/04/07 10:40:00","MHK VL","61756","626.1313"
"2025/04/07 10:40:00","MILLWD","61759","345.0618"
"2025/04/07 10:40:00","N.Y.C.","61761","5829.916"
"2025/04/07 10:40:00","NORTH","61755","491.9892"
"2025/04/07 10:40:00","WEST","61752","1641.7825"
"2025/04/07 10:45:00","CAPITL","61757","1223.4529"
"2025/04/07 10:45:00","CENTRL","61754","1464.4067"
"2025/04/07 10:45:00","DUNWOD","61760","679.5971"
"2025/04/07 10:45:00","GENESE","61753","807.641"
"2025/04/07 10:45:00","HUD VL","61758","1113.873"
"2025/04/07 10:45:00","LONGIL","61762","2228.1685"
"2025/04/07 10:45:00","MHK VL","61756","630.62"
"2025/04/07 10:45:00","MILLWD","61759","344.027"
"2025/04/07 10:45:00","N.Y.C.","61761","5862.493"
"2025/04/07 10:45:00","NORTH","61755","494.3023"
"2025/04/07 10:45:00","WEST","61752","1645.2697"
"2025/04/07 10:50:00","CAPITL","61757","1235.093"
"2025/04/07 10:50:00","CENTRL","61754","1491.6375"
"2025/04/07 10:50:00","DUNWOD","61760","693.9548"
"2025/04/07 10:50:00","GENESE","61753","822.0421"
"2025/04/07 10:50:00","HUD VL","61758","1155.664"
"2025/04/07 10:50:00","LONGIL","61762","2238.3154"
"2025/04/07 10:50:00","MHK VL","61756","626.5664"
"2025/04/07 10:50:00","MILLWD","61759","337.6844"
"2025/04/07 10:50:00","N.Y.C.","61761","5866.5146"
"2025/04/07 10:50:00","NORTH","61755","499.9102"
"2025/04/07 10:50:00","WEST","61752","1631.1064"
"2025/04/07 10:55:00","CAPITL","61757","1247.0913"
"2025/04/07 10:55:00","CENTRL","61754","1426.3083"
"2025/04/07 10:55:00","DUNWOD","61760","699.559"
"2025/04/07 10:55:00","GENESE","61753","821.1725"
"2025/04/07 10:55:00","HUD VL","61758","1154.9924"
"2025/04/07 10:55:00","LONGIL","61762","2251.7354"
"2025/04/07 10:55:00","MHK VL","61756","604.824"
"2025/04/07 10:55:00","MILLWD","61759","330.2489"
"2025/04/07 10:55:00","N.Y.C.","61761","5813.9785"
"2025/04/07 10:55:00","NORTH","61755","495.4713"
"2025/04/07 10:55:00","WEST","61752","1640.8635"
"2025/04/07 11:00:00","CAPITL","61757","1252.4336"
"2025/04/07 11:00:00","CENTRL","61754","1463.698"
"2025/04/07 11:00:00","DUNWOD","61760","683.3124"
"2025/04/07 11:00:00","GENESE","61753","824.8761"
"2025/04/07 11:00:00","HUD VL","61758","1154.4192"
"2025/04/07 11:00:00","LONGIL","61762","2264.172"
"2025/04/07 11:00:00","MHK VL","61756","617.9859"
"2025/04/07 11:00:00","MILLWD","61759","337.2495"
"2025/04/07 11:00:00","N.Y.C.","61761","5842.1826"
"2025/04/07 11:00:00","NORTH","61755","491.8033"
"2025/04/07 11:00:00","WEST","61752","1606.1406"
"2025/04/07 11:05:00","CAPITL","61757","1269.2302"
"2025/04/07 11:05:00","CENTRL","61754","1462.3604"
"2025/04/07 11:05:00","DUNWOD","61760","693.3174"
"2025/04/07 11:05:00","GENESE","61753","828.5414"
"2025/04/07 11:05:00","HUD VL","61758","1121.8594"
"2025/04/07 11:05:00","LONGIL","61762","2245.6404"
"2025/04/07 11:05:00","MHK VL","61756","605.1754"
"2025/04/07 11:05:00","MILLWD","61759","323.1955"
"2025/04/07 11:05:00","N.Y.C.","61761","5871.188"
"2025/04/07 11:05:00","NORTH","61755","495.938"
"2025/04/07 11:05:00","WEST","61752","1622.7379"
"2025/04/07 11:10:00","CAPITL","61757","1241.0969"
"2025/04/07 11:10:00","CENTRL","61754","1478.2556"
"2025/04/07 11:10:00","DUNWOD","61760","695.2257"
"2025/04/07 11:10:00","GENESE","61753","838.5476"
"2025/04/07 11:10:00","HUD VL","61758","1141.9199"
"2025/04/07 11:10:00","LONGIL","61762","2250.4468"
"2025/04/07 11:10:00","MHK VL","61756","587.6562"
"2025/04/07 11:10:00","MILLWD","61759","326.2183"
"2025/04/07 11:10:00","N.Y.C.","61761","5852.3604"
"2025/04/07 11:10:00","NORTH","61755","498.2841"
"2025/04/07 11:10:00","WEST","61752","1616.4879"
"2025/04/07 11:15:00","CAPITL","61757","1259.8501"
"2025/04/07 11:15:00","CENTRL","61754","1415.1031"
"2025/04/07 11:15:00","DUNWOD","61760","691.1002"
"2025/04/07 11:15:00","GENESE","61753","823.6411"
"2025/04/07 11:15:00","HUD VL","61758","1126.2832"
"2025/04/07 11:15:00","LONGIL","61762","2246.669"
"2025/04/07 11:15:00","MHK VL","61756","629.4639"
"2025/04/07 11:15:00","MILLWD","61759","329.7548"
"2025/04/07 11:15:00","N.Y.C.","61761","5897.916"
"2025/04/07 11:15:00","NORTH","61755","473.4382"
"2025/04/07 11:15:00","WEST","61752","1607.367"
"2025/04/07 11:20:00","CAPITL","61757","1264.0913"
"2025/04/07 11:20:00","CENTRL","61754","1461.2015"
"2025/04/07 11:20:00","DUNWOD","61760","682.1716"
"2025/04/07 11:20:00","GENESE","61753","824.8533"
"2025/04/07 11:20:00","HUD VL","61758","1151.4897"
"2025/04/07 11:20:00","LONGIL","61762","2241.3613"
"2025/04/07 11:20:00","MHK VL","61756","598.6657"
"2025/04/07 11:20:00","MILLWD","61759","324.9688"
"2025/04/07 11:20:00","N.Y.C.","61761","5890.6895"
"2025/04/07 11:20:00","NORTH","61755","497.871"
"2025/04/07 11:20:00","WEST","61752","1605.1903"
"2025/04/07 11:25:00","CAPITL","61757","1258.008"
"2025/04/07 11:25:00","CENTRL","61754","1477.1012"
"2025/04/07 11:25:00","DUNWOD","61760","677.4824"
"2025/04/07 11:25:00","GENESE","61753","815.2212"
"2025/04/07 11:25:00","HUD VL","61758","1106.7812"
"2025/04/07 11:25:00","LONGIL","61762","2219.1602"
"2025/04/07 11:25:00","MHK VL","61756","603.1634"
"2025/04/07 11:25:00","MILLWD","61759","335.7919"
"2025/04/07 11:25:00","N.Y.C.","61761","5910.8433"
"2025/04/07 11:25:00","NORTH","61755","490.2438"
"2025/04/07 11:25:00","WEST","61752","1567.8113"
"2025/04/07 11:30:00","CAPITL","61757","1275.705"
"2025/04/07 11:30:00","CENTRL","61754","1496.9834"
"2025/04/07 11:30:00","DUNWOD","61760","691.5345"
"2025/04/07 11:30:00","GENESE","61753","803.5539"
"2025/04/07 11:30:00","HUD VL","61758","1133.8689"
"2025/04/07 11:30:00","LONGIL","61762","2230.1155"
"2025/04/07 11:30:00","MHK VL","61756","590.2542"
"2025/04/07 11:30:00","MILLWD","61759","322.2181"
"2025/04/07 11:30:00","N.Y.C.","61761","5907.3105"
"2025/04/07 11:30:00","NORTH","61755","504.7047"
"2025/04/07 11:30:00","WEST","61752","1605.49"
"2025/04/07 11:35:00","CAPITL","61757","1297.4205"
"2025/04/07 11:35:00","CENTRL","61754","1464.629"
"2025/04/07 11:35:00","DUNWOD","61760","686.6649"
"2025/04/07 11:35:00","GENESE","61753","816.5414"
"2025/04/07 11:35:00","HUD VL","61758","1141.1737"
"2025/04/07 11:35:00","LONGIL","61762","2245.959"
"2025/04/07 11:35:00","MHK VL","61756","602.3788"
"2025/04/07 11:35:00","MILLWD","61759","331.0038"
"2025/04/07 11:35:00","N.Y.C.","61761","5923.2314"
"2025/04/07 11:35:00","NORTH","61755","493.8282"
"2025/04/07 11:35:00","WEST","61752","1592.6797"
"2025/04/07 11:40:00","CAPITL","61757","1274.6504"
"2025/04/07 11:40:00","CENTRL","61754","1464.4473"
"2025/04/07 11:40:00","DUNWOD","61760","680.6368"
"2025/04/07 11:40:00","GENESE","61753","824.928"
"2025/04/07 11:40:00","HUD VL","61758","1144.4121"
"2025/04/07 11:40:00","LONGIL","61762","2243.1797"
"2025/04/07 11:40:00","MHK VL","61756","584.9404"
"2025/04/07 11:40:00","MILLWD","61759","330.8942"
"2025/04/07 11:40:00","N.Y.C.","61761","5915.158"
"2025/04/07 11:40:00","NORTH","61755","489.6693"
"2025/04/07 11:40:00","WEST","61752","1575.8173"
"2025/04/07 11:45:00","CAPITL","61757","1305.9143"
"2025/04/07 11:45:00","CENTRL","61754","1397.6182"
"2025/04/07 11:45:00","DUNWOD","61760","694.0563"
"2025/04/07 11:45:00","GENESE","61753","826.5031"
"2025/04/07 11:45:00","HUD VL","61758","1132.0194"
"2025/04/07 11:45:00","LONGIL","61762","2251.5708"
"2025/04/07 11:45:00","MHK VL","61756","588.3565"
"2025/04/07 11:45:00","MILLWD","61759","328.6882"
"2025/04/07 11:45:00","N.Y.C.","61761","5907.228"
"2025/04/07 11:45:00","NORTH","61755","493.3853"
"2025/04/07 11:45:00","WEST","61752","1592.074"
"2025/04/07 11:50:00","CAPITL","61757","1294.8536"
"2025/04/07 11:50:00","CENTRL","61754","1423.4916"
"2025/04/07 11:50:00","DUNWOD","61760","683.3096"
"2025/04/07 11:50:00","GENESE","61753","848.3161"
"2025/04/07 11:50:00","HUD VL","61758","1131.5703"
"2025/04/07 11:50:00","LONGIL","61762","2255.283"
"2025/04/07 11:50:00","MHK VL","61756","607.1622"
"2025/04/07 11:50:00","MILLWD","61759","320.7199"
"2025/04/07 11:50:00","N.Y.C.","61761","5926.1265"
"2025/04/07 11:50:00","NORTH","61755","494.28"
"2025/04/07 11:50:00","WEST","61752","1608.0382"
"2025/04/07 11:55:00","CAPITL","61757","1337.3729"
"2025/04/07 11:55:00","CENTRL","61754","1413.3856"
"2025/04/07 11:55:00","DUNWOD","61760","695.8959"
"2025/04/07 11:55:00","GENESE","61753","833.7534"
"2025/04/07 11:55:00","HUD VL","61758","1101.3663"
"2025/04/07 11:55:00","LONGIL","61762","2265.8198"
"2025/04/07 11:55:00","MHK VL","61756","609.7632"
"2025/04/07 11:55:00","MILLWD","61759","333.045"
"2025/04/07 11:55:00","N.Y.C.","61761","5917.671"
"2025/04/07 11:55:00","NORTH","61755","491.8997"
"2025/04/07 11:55:00","WEST","61752","1594.1522"
"2025/04/07 12:00:00","CAPITL","61757","1288.8478"
"2025/04/07 12:00:00","CENTRL","61754","1393.2407"
"2025/04/07 12:00:00","DUNWOD","61760","701.572"
"2025/04/07 12:00:00","GENESE","61753","832.8768"
"2025/04/07 12:00:00","HUD VL","61758","1140.9518"
"2025/04/07 12:00:00","LONGIL","61762","2259.9338"
"2025/04/07 12:00:00","MHK VL","61756","626.0822"
"2025/04/07 12:00:00","MILLWD","61759","316.8062"
"2025/04/07 12:00:00","N.Y.C.","61761","5927.6543"
"2025/04/07 12:00:00","NORTH","61755","492.6227"
"2025/04/07 12:00:00","WEST","61752","1596.3033"
"2025/04/07 12:05:00","CAPITL","61757","1297.7966"
"2025/04/07 12:05:00","CENTRL","61754","1393.1934"
"2025/04/07 12:05:00","DUNWOD","61760","696.0422"
"2025/04/07 12:05:00","GENESE","61753","825.266"
"2025/04/07 12:05:00","HUD VL","61758","1122.3914"
"2025/04/07 12:05:00","LONGIL","61762","2267.405"
"2025/04/07 12:05:00","MHK VL","61756","640.7887"
"2025/04/07 12:05:00","MILLWD","61759","325.4537"
"2025/04/07 12:05:00","N.Y.C.","61761","5935.3735"
"2025/04/07 12:05:00","NORTH","61755","470.5503"
"2025/04/07 12:05:00","WEST","61752","1579.7737"
"2025/04/07 12:10:00","CAPITL","61757","1313.9896"
"2025/04/07 12:10:00","CENTRL","61754","1381.6106"
"2025/04/07 12:10:00","DUNWOD","61760","707.3196"
"2025/04/07 12:10:00","GENESE","61753","816.7669"
"2025/04/07 12:10:00","HUD VL","61758","1093.9121"
"2025/04/07 12:10:00","LONGIL","61762","2273.3013"
"2025/04/07 12:10:00","MHK VL","61756","608.4907"
"2025/04/07 12:10:00","MILLWD","61759","335.1231"
"2025/04/07 12:10:00","N.Y.C.","61761","5907.166"
"2025/04/07 12:10:00","NORTH","61755","492.8533"
"2025/04/07 12:10:00","WEST","61752","1571.3523"
"2025/04/07 12:15:00","CAPITL","61757","1300.742"
"2025/04/07 12:15:00","CENTRL","61754","1376.4435"
"2025/04/07 12:15:00","DUNWOD","61760","706.7343"
"2025/04/07 12:15:00","GENESE","61753","807.8462"
"2025/04/07 12:15:00","HUD VL","61758","1108.9141"
"2025/04/07 12:15:00","LONGIL","61762","2291.7407"
"2025/04/07 12:15:00","MHK VL","61756","596.8982"
"2025/04/07 12:15:00","MILLWD","61759","342.5999"
"2025/04/07 12:15:00","N.Y.C.","61761","5919.6055"
"2025/04/07 12:15:00","NORTH","61755","491.1177"
"2025/04/07 12:15:00","WEST","61752","1563.852"
"2025/04/07 12:20:00","CAPITL","61757","1296.6594"
"2025/04/07 12:20:00","CENTRL","61754","1374.1599"
"2025/04/07 12:20:00","DUNWOD","61760","706.4112"
"2025/04/07 12:20:00","GENESE","61753","789.1827"
"2025/04/07 12:20:00","HUD VL","61758","1127.03"
"2025/04/07 12:20:00","LONGIL","61762","2271.0767"
"2025/04/07 12:20:00","MHK VL","61756","596.8573"
"2025/04/07 12:20:00","MILLWD","61759","331.3328"
"2025/04/07 12:20:00","N.Y.C.","61761","5919.1416"
"2025/04/07 12:20:00","NORTH","61755","483.5077"
"2025/04/07 12:20:00","WEST","61752","1600.8557"
"2025/04/07 12:25:00","CAPITL","61757","1286.4736"
"2025/04/07 12:25:00","CENTRL","61754","1336.5366"
"2025/04/07 12:25:00","DUNWOD","61760","696.7615"
"2025/04/07 12:25:00","GENESE","61753","815.9974"
"2025/04/07 12:25:00","HUD VL","61758","1126.832"
"2025/04/07 12:25:00","LONGIL","61762","2283.057"
"2025/04/07 12:25:00","MHK VL","61756","610.9735"
"2025/04/07 12:25:00","MILLWD","61759","338.9993"
"2025/04/07 12:25:00","N.Y.C.","61761","5933.7837"
"2025/04/07 12:25:00","NORTH","61755","475.9213"
"2025/04/07 12:25:00","WEST","61752","1558.8357"
"2025/04/07 12:30:00","CAPITL","61757","1286.6707"
"2025/04/07 12:30:00","CENTRL","61754","1351.1201"
"2025/04/07 12:30:00","DUNWOD","61760","696.7551"
"2025/04/07 12:30:00","GENESE","61753","804.8682"
"2025/04/07 12:30:00","HUD VL","61758","1112.3059"
"2025/04/07 12:30:00","LONGIL","61762","2274.7896"
"2025/04/07 12:30:00","MHK VL","61756","610.5835"
"2025/04/07 12:30:00","MILLWD","61759","322.8159"
"2025/04/07 12:30:00","N.Y.C.","61761","5915.5176"
"2025/04/07 12:30:00","NORTH","61755","480.0754"
"2025/04/07 12:30:00","WEST","61752","1558.7167"
"2025/04/07 12:35:00","CAPITL","61757","1292.4773"
"2025/04/07 12:35:00","CENTRL","61754","1347.8799"
"2025/04/07 12:35:00","DUNWOD","61760","684.2824"
"2025/04/07 12:35:00","GENESE","61753","795.73"
"2025/04/07 12:35:00","HUD VL","61758","1108.1068"
"2025/04/07 12:35:00","LONGIL","61762","2276.2236"
"2025/04/07 12:35:00","MHK VL","61756","609.0689"
"2025/04/07 12:35:00","MILLWD","61759","317.4861"
"2025/04/07 12:35:00","N.Y.C.","61761","5922.5635"
"2025/04/07 12:35:00","NORTH","61755","488.9187"
"2025/04/07 12:35:00","WEST","61752","1566.8192"
"2025/04/07 12:40:00","CAPITL","61757","1277.5502"
"2025/04/07 12:40:00","CENTRL","61754","1303.4926"
"2025/04/07 12:40:00","DUNWOD","61760","683.1888"
"2025/04/07 12:40:00","GENESE","61753","791.2953"
"2025/04/07 12:40:00","HUD VL","61758","1146.6106"
"2025/04/07 12:40:00","LONGIL","61762","2285.8706"
"2025/04/07 12:40:00","MHK VL","61756","612.2717"
"2025/04/07 12:40:00","MILLWD","61759","308.8608"
"2025/04/07 12:40:00","N.Y.C.","61761","5958.2197"
"2025/04/07 12:40:00","NORTH","61755","491.7104"
"2025/04/07 12:40:00","WEST","61752","1603.5952"
"2025/04/07 12:45:00","CAPITL","61757","1280.9124"
"2025/04/07 12:45:00","CENTRL","61754","1266.1514"
"2025/04/07 12:45:00","DUNWOD","61760","690.0895"
"2025/04/07 12:45:00","GENESE","61753","807.7274"
"2025/04/07 12:45:00","HUD VL","61758","1099.6931"
"2025/04/07 12:45:00","LONGIL","61762","2281.129"
"2025/04/07 12:45:00","MHK VL","61756","618.5306"
"2025/04/07 12:45:00","MILLWD","61759","337.2863"
"2025/04/07 12:45:00","N.Y.C.","61761","5935.6973"
"2025/04/07 12:45:00","NORTH","61755","487.2483"
"2025/04/07 12:45:00","WEST","61752","1577.7267"
"2025/04/07 12:50:00","CAPITL","61757","1291.6455"
"2025/04/07 12:50:00","CENTRL","61754","1311.2899"
"2025/04/07 12:50:00","DUNWOD","61760","690.7218"
"2025/04/07 12:50:00","GENESE","61753","800.7241"
"2025/04/07 12:50:00","HUD VL","61758","1116.5862"
"2025/04/07 12:50:00","LONGIL","61762","2297.7744"
"2025/04/07 12:50:00","MHK VL","61756","607.6827"
"2025/04/07 12:50:00","MILLWD","61759","326.8452"
"2025/04/07 12:50:00","N.Y.C.","61761","5920.5127"
"2025/04/07 12:50:00","NORTH","61755","481.619"
"2025/04/07 12:50:00","WEST","61752","1598.8096"
"2025/04/07 12:55:00","CAPITL","61757","1292.9636"
"2025/04/07 12:55:00","CENTRL","61754","1306.4768"
"2025/04/07 12:55:00","DUNWOD","61760","675.845"
"2025/04/07 12:55:00","GENESE","61753","789.6339"
"2025/04/07 12:55:00","HUD VL","61758","1119.0366"
"2025/04/07 12:55:00","LONGIL","61762","2289.2773"
"2025/04/07 12:55:00","MHK VL","61756","609.1199"
"2025/04/07 12:55:00","MILLWD","61759","336.0541"
"2025/04/07 12:55:00","N.Y.C.","61761","5884.1997"
"2025/04/07 12:55:00","NORTH","61755","480.1727"
"2025/04/07 12:55:00","WEST","61752","1582.956"
"2025/04/07 13:00:00","CAPITL","61757","1286.4487"
"2025/04/07 13:00:00","CENTRL","61754","1311.2095"
"2025/04/07 13:00:00","DUNWOD","61760","685.9074"
"2025/04/07 13:00:00","GENESE","61753","800.3945"
"2025/04/07 13:00:00","HUD VL","61758","1134.3335"
"2025/04/07 13:00:00","LONGIL","61762","2277.016"
"2025/04/07 13:00:00","MHK VL","61756","595.6194"
"2025/04/07 13:00:00","MILLWD","61759","330.76"
"2025/04/07 13:00:00","N.Y.C.","61761","5944.179"
"2025/04/07 13:00:00","NORTH","61755","484.883"
"2025/04/07 13:00:00","WEST","61752","1585.9178"
"2025/04/07 13:05:00","CAPITL","61757","1285.3561"
"2025/04/07 13:05:00","CENTRL","61754","1308.6494"
"2025/04/07 13:05:00","DUNWOD","61760","688.8586"
"2025/04/07 13:05:00","GENESE","61753","786.8158"
"2025/04/07 13:05:00","HUD VL","61758","1140.4213"
"2025/04/07 13:05:00","LONGIL","61762","2268.7708"
"2025/04/07 13:05:00","MHK VL","61756","577.1068"
"2025/04/07 13:05:00","MILLWD","61759","334.7085"
"2025/04/07 13:05:00","N.Y.C.","61761","5978.666"
"2025/04/07 13:05:00","NORTH","61755","485.1822"
"2025/04/07 13:05:00","WEST","61752","1580.6356"
"2025/04/07 13:10:00","CAPITL","61757","1278.6405"
"2025/04/07 13:10:00","CENTRL","61754","1312.6428"
"2025/04/07 13:10:00","DUNWOD","61760","695.5679"
"2025/04/07 13:10:00","GENESE","61753","797.2932"
"2025/04/07 13:10:00","HUD VL","61758","1154.144"
"2025/04/07 13:10:00","LONGIL","61762","2279.9414"
"2025/04/07 13:10:00","MHK VL","61756","578.2661"
"2025/04/07 13:10:00","MILLWD","61759","334.3483"
"2025/04/07 13:10:00","N.Y.C.","61761","5949.395"
"2025/04/07 13:10:00","NORTH","61755","480.6618"
"2025/04/07 13:10:00","WEST","61752","1592.5776"
"2025/04/07 13:15:00","CAPITL","61757","1266.6996"
"2025/04/07 13:15:00","CENTRL","61754","1308.0758"
"2025/04/07 13:15:00","DUNWOD","61760","710.2743"
"2025/04/07 13:15:00","GENESE","61753","801.4777"
"2025/04/07 13:15:00","HUD VL","61758","1134.2644"
"2025/04/07 13:15:00","LONGIL","61762","2277.17"
"2025/04/07 13:15:00","MHK VL","61756","587.7014"
"2025/04/07 13:15:00","MILLWD","61759","331.1555"
"2025/04/07 13:15:00","N.Y.C.","61761","5929.6973"
"2025/04/07 13:15:00","NORTH","61755","479.2459"
"2025/04/07 13:15:00","WEST","61752","1573.4158"
"2025/04/07 13:20:00","CAPITL","61757","1268.4749"
"2025/04/07 13:20:00","CENTRL","61754","1338.6222"
"2025/04/07 13:20:00","DUNWOD","61760","698.5893"
"2025/04/07 13:20:00","GENESE","61753","806.2769"
"2025/04/07 13:20:00","HUD VL","61758","1130.6909"
"2025/04/07 13:20:00","LONGIL","61762","2285.7417"
"2025/04/07 13:20:00","MHK VL","61756","584.8232"
"2025/04/07 13:20:00","MILLWD","61759","330.8844"
"2025/04/07 13:20:00","N.Y.C.","61761","5893.176"
"2025/04/07 13:20:00","NORTH","61755","470.7819"
"2025/04/07 13:20:00","WEST","61752","1553.6835"
"2025/04/07 13:25:00","CAPITL","61757","1248.5638"
"2025/04/07 13:25:00","CENTRL","61754","1324.8517"
"2025/04/07 13:25:00","DUNWOD","61760","691.2399"
"2025/04/07 13:25:00","GENESE","61753","784.0755"
"2025/04/07 13:25:00","HUD VL","61758","1136.2144"
"2025/04/07 13:25:00","LONGIL","61762","2269.4465"
"2025/04/07 13:25:00","MHK VL","61756","596.4508"
"2025/04/07 13:25:00","MILLWD","61759","338.7225"
"2025/04/07 13:25:00","N.Y.C.","61761","5928.626"
"2025/04/07 13:25:00","NORTH","61755","482.1027"
"2025/04/07 13:25:00","WEST","61752","1572.1082"
"2025/04/07 13:30:00","CAPITL","61757","1268.1825"
"2025/04/07 13:30:00","CENTRL","61754","1328.6941"
"2025/04/07 13:30:00","DUNWOD","61760","682.6018"
"2025/04/07 13:30:00","GENESE","61753","789.8198"
"2025/04/07 13:30:00","HUD VL","61758","1115.9956"
"2025/04/07 13:30:00","LONGIL","61762","2260.8613"
"2025/04/07 13:30:00","MHK VL","61756","606.9227"
"2025/04/07 13:30:00","MILLWD","61759","338.189"
"2025/04/07 13:30:00","N.Y.C.","61761","5913.4004"
"2025/04/07 13:30:00","NORTH","61755","476.9026"
"2025/04/07 13:30:00","WEST","61752","1573.9769"
"2025/04/07 13:35:00","CAPITL","61757","1248.8468"
"2025/04/07 13:35:00","CENTRL","61754","1275.1781"
"2025/04/07 13:35:00","DUNWOD","61760","692.9634"
"2025/04/07 13:35:00","GENESE","61753","779.8605"
"2025/04/07 13:35:00","HUD VL","61758","1100.4381"
"2025/04/07 13:35:00","LONGIL","61762","2250.7937"
"2025/04/07 13:35:00","MHK VL","61756","595.6171"
"2025/04/07 13:35:00","MILLWD","61759","328.5302"
"2025/04/07 13:35:00","N.Y.C.","61761","5907.1035"
"2025/04/07 13:35:00","NORTH","61755","490.5259"
"2025/04/07 13:35:00","WEST","61752","1545.478"
"2025/04/07 13:40:00","CAPITL","61757","1242.8757"
"2025/04/07 13:40:00","CENTRL","61754","1322.4811"
"2025/04/07 13:40:00","DUNWOD","61760","702.4875"
"2025/04/07 13:40:00","GENESE","61753","787.4774"
"2025/04/07 13:40:00","HUD VL","61758","1152.5709"
"2025/04/07 13:40:00","LONGIL","61762","2245.8003"
"2025/04/07 13:40:00","MHK VL","61756","584.767"
"2025/04/07 13:40:00","MILLWD","61759","321.2269"
"2025/04/07 13:40:00","N.Y.C.","61761","5891.2397"
"2025/04/07 13:40:00","NORTH","61755","467.933"
"2025/04/07 13:40:00","WEST","61752","1546.1115"
"2025/04/07 13:45:00","CAPITL","61757","1244.9983"
"2025/04/07 13:45:00","CENTRL","61754","1331.141"
"2025/04/07 13:45:00","DUNWOD","61760","697.535"
"2025/04/07 13:45:00","GENESE","61753","778.5203"
